trial_id,session_id,angle_sequence_index,angle_nominal_deg,angle_wrapped_deg,closure_measurement,speaker,speaker_azimuth_deg,speaker_distance_m,repetition,attempt,sample_rate_hz,frames_in,ir_samples,window_start_sample,left_peak_sample_full,right_peak_sample_full,left_peak_sample_windowed,right_peak_sample_windowed,itd_ms,ild_db,reference_rms_dbfs,loopback_lag_samples,loopback_lag_ms,loopback_correlation,ear_l_rms_dbfs,ear_r_rms_dbfs,qc_passed_basic,qc_fail_reasons,ear_l_wav,ear_r_wav,stereo_wav,metadata_json
brir_theta_170_spk_B_rep02,exp02_campaign_20260718_001,17,170,170,False,B,30.0,1.0,2,1,48000,406144,24000,225,257,275,32,50,0.375,4.540215468138896,-24.325613001591332,8840,184.16666666666666,0.9898147919374327,-37.044393292497084,-39.21706749433079,False,low_reference_correlation,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_170_spk_B_rep02_ear_L.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_170_spk_B_rep02_ear_R.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_170_spk_B_rep02_stereo.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/metadata/brir_theta_170_spk_B_rep02.json
brir_theta_170_spk_A_rep02,exp02_campaign_20260718_001,17,170,170,False,A,-30.0,1.0,2,1,48000,406144,24000,232,273,264,41,32,-0.1875,-1.198659239941179,-24.32548543887636,8840,184.16666666666666,0.9898145762465952,-38.94565831049587,-38.90099399615467,False,low_reference_correlation,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_170_spk_A_rep02_ear_L.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_170_spk_A_rep02_ear_R.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_170_spk_A_rep02_stereo.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/metadata/brir_theta_170_spk_A_rep02.json
brir_theta_180_spk_A_rep01,exp02_campaign_20260718_001,18,180,180,False,A,-30.0,1.0,1,1,48000,406144,24000,229,274,261,45,32,-0.2708333333333333,-2.4148259285897424,-24.325479883751733,8846,184.29166666666666,0.989814734208572,-39.033497244355104,-38.58342629162166,False,low_reference_correlation,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_180_spk_A_rep01_ear_L.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_180_spk_A_rep01_ear_R.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_180_spk_A_rep01_stereo.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/metadata/brir_theta_180_spk_A_rep01.json
brir_theta_180_spk_B_rep01,exp02_campaign_20260718_001,18,180,180,False,B,30.0,1.0,1,1,48000,406144,24000,228,260,273,32,45,0.2708333333333333,4.125543955632928,-24.32545890986702,8840,184.16666666666666,0.9898146509593003,-37.26940865103538,-39.27731627142075,False,low_reference_correlation,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_180_spk_B_rep01_ear_L.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_180_spk_B_rep01_ear_R.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_180_spk_B_rep01_stereo.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/metadata/brir_theta_180_spk_B_rep01.json
brir_theta_180_spk_A_rep02,exp02_campaign_20260718_001,18,180,180,False,A,-30.0,1.0,2,1,48000,406144,24000,229,274,261,45,32,-0.2708333333333333,-4.121819039121888,-24.325343741718655,8841,184.1875,0.9897533032262189,-39.01998596861415,-38.57932200029399,False,low_reference_correlation,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_180_spk_A_rep02_ear_L.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_180_spk_A_rep02_ear_R.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_180_spk_A_rep02_stereo.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/metadata/brir_theta_180_spk_A_rep02.json
brir_theta_180_spk_B_rep02,exp02_campaign_20260718_001,18,180,180,False,B,30.0,1.0,2,1,48000,406144,24000,228,260,273,32,45,0.2708333333333333,4.13202647016459,-24.32530692143324,8846,184.29166666666666,0.9898148800742965,-37.26809786060061,-39.27497760089156,False,low_reference_correlation,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_180_spk_B_rep02_ear_L.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_180_spk_B_rep02_ear_R.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_180_spk_B_rep02_stereo.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/metadata/brir_theta_180_spk_B_rep02.json
brir_theta_190_spk_B_rep01,exp02_campaign_20260718_001,19,190,190,False,B,30.0,1.0,1,1,48000,406144,24000,232,264,272,32,40,0.16666666666666666,3.284052243920513,-24.325324008445484,8847,184.3125,0.9884161373201062,-37.592853608004454,-39.24291977809083,False,low_reference_correlation,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_190_spk_B_rep01_ear_L.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_190_spk_B_rep01_ear_R.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_190_spk_B_rep01_stereo.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/metadata/brir_theta_190_spk_B_rep01.json
brir_theta_190_spk_A_rep01,exp02_campaign_20260718_001,19,190,190,False,A,-30.0,1.0,1,1,48000,406144,24000,226,276,258,50,32,-0.375,-3.0467740065380156,-24.325226566710278,8846,184.29166666666666,0.9898145359803362,-38.99527192543437,-38.310256009280394,False,low_reference_correlation,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_190_spk_A_rep01_ear_L.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_190_spk_A_rep01_ear_R.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_190_spk_A_rep01_stereo.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/metadata/brir_theta_190_spk_A_rep01.json
brir_theta_190_spk_B_rep02,exp02_campaign_20260718_001,19,190,190,False,B,30.0,1.0,2,1,48000,406144,24000,232,264,272,32,40,0.16666666666666666,2.8016878875694005,-24.325209683327795,8846,184.29166666666666,0.9898143904051769,-37.587963695034,-39.22365405329185,False,low_reference_correlation,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_190_spk_B_rep02_ear_L.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_190_spk_B_rep02_ear_R.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_190_spk_B_rep02_stereo.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/metadata/brir_theta_190_spk_B_rep02.json
brir_theta_190_spk_A_rep02,exp02_campaign_20260718_001,19,190,190,False,A,-30.0,1.0,2,1,48000,406144,24000,226,276,258,50,32,-0.375,-3.102514302930075,-24.325136916402954,8840,184.16666666666666,0.9898145114228292,-38.99422729135475,-38.31477461966597,False,low_reference_correlation,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_190_spk_A_rep02_ear_L.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_190_spk_A_rep02_ear_R.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_190_spk_A_rep02_stereo.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/metadata/brir_theta_190_spk_A_rep02.json
brir_theta_200_spk_A_rep01,exp02_campaign_20260718_001,20,200,200,False,A,-30.0,1.0,1,1,48000,406144,24000,222,278,254,56,32,-0.5,-3.4711278410169726,-24.32497240553936,8846,184.29166666666666,0.9898105742206299,-38.752464572617846,-38.10112607146064,False,low_reference_correlation,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_200_spk_A_rep01_ear_L.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_200_spk_A_rep01_ear_R.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_200_spk_A_rep01_stereo.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/metadata/brir_theta_200_spk_A_rep01.json
brir_theta_200_spk_B_rep01,exp02_campaign_20260718_001,20,200,200,False,B,30.0,1.0,1,1,48000,406144,24000,234,266,270,32,36,0.08333333333333333,2.1235483000755266,-24.32490266325873,8840,184.16666666666666,0.9898146390885717,-37.784222637017756,-39.01870546043324,False,low_reference_correlation,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_200_spk_B_rep01_ear_L.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_200_spk_B_rep01_ear_R.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_200_spk_B_rep01_stereo.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/metadata/brir_theta_200_spk_B_rep01.json
brir_theta_200_spk_A_rep02,exp02_campaign_20260718_001,20,200,200,False,A,-30.0,1.0,2,1,48000,406144,24000,222,278,254,56,32,-0.5,-3.3868772235369846,-24.324872221236333,8841,184.1875,0.989755071817824,-38.73648745043914,-38.08832670634668,False,low_reference_correlation,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_200_spk_A_rep02_ear_L.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_200_spk_A_rep02_ear_R.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_200_spk_A_rep02_stereo.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/metadata/brir_theta_200_spk_A_rep02.json
brir_theta_200_spk_B_rep02,exp02_campaign_20260718_001,20,200,200,False,B,30.0,1.0,2,1,48000,406144,24000,234,266,270,32,36,0.08333333333333333,2.2050428270865794,-24.324848348021423,8846,184.29166666666666,0.9898144600716429,-37.786153177166696,-39.02368052529949,False,low_reference_correlation,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_200_spk_B_rep02_ear_L.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_200_spk_B_rep02_ear_R.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_200_spk_B_rep02_stereo.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/metadata/brir_theta_200_spk_B_rep02.json
brir_theta_210_spk_B_rep01,exp02_campaign_20260718_001,21,210,210,False,B,30.0,1.0,1,1,48000,406144,24000,236,269,268,33,32,-0.020833333333333332,0.5659234974840359,-24.324737175816523,8840,184.16666666666666,0.9898142220946523,-38.06887639103246,-38.64108830360874,False,low_reference_correlation,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_210_spk_B_rep01_ear_L.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_210_spk_B_rep01_ear_R.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_210_spk_B_rep01_stereo.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/metadata/brir_theta_210_spk_B_rep01.json
brir_theta_210_spk_A_rep01,exp02_campaign_20260718_001,21,210,210,False,A,-30.0,1.0,1,1,48000,406144,24000,219,276,251,57,32,-0.5208333333333334,-3.519597583835136,-24.324707749784054,8847,184.3125,0.9895863920629703,-38.732935793857855,-37.90888455921747,False,low_reference_correlation,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_210_spk_A_rep01_ear_L.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_210_spk_A_rep01_ear_R.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_210_spk_A_rep01_stereo.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/metadata/brir_theta_210_spk_A_rep01.json
brir_theta_210_spk_B_rep02,exp02_campaign_20260718_001,21,210,210,False,B,30.0,1.0,2,1,48000,406144,24000,236,269,268,33,32,-0.020833333333333332,0.13768129710258137,-24.324661450276214,8847,184.3125,0.9780582515411907,-38.05733198240666,-38.63594815661733,False,low_reference_correlation,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_210_spk_B_rep02_ear_L.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_210_spk_B_rep02_ear_R.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_210_spk_B_rep02_stereo.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/metadata/brir_theta_210_spk_B_rep02.json
brir_theta_210_spk_A_rep02,exp02_campaign_20260718_001,21,210,210,False,A,-30.0,1.0,2,1,48000,406144,24000,219,278,251,59,32,-0.5625,-2.12679734784102,-24.324615624873704,8846,184.29166666666666,0.9898141316392631,-38.72644549860378,-37.911594432678456,False,low_reference_correlation,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_210_spk_A_rep02_ear_L.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_210_spk_A_rep02_ear_R.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_210_spk_A_rep02_stereo.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/metadata/brir_theta_210_spk_A_rep02.json
brir_theta_220_spk_A_rep01,exp02_campaign_20260718_001,22,220,220,False,A,-30.0,1.0,1,1,48000,406144,24000,215,273,247,58,32,-0.5416666666666666,-2.770818394388918,-24.324649142017005,8846,184.29166666666666,0.9898142431147537,-38.99670372200424,-37.74203177401041,False,low_reference_correlation,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_220_spk_A_rep01_ear_L.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_220_spk_A_rep01_ear_R.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_220_spk_A_rep01_stereo.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/metadata/brir_theta_220_spk_A_rep01.json
brir_theta_220_spk_B_rep01,exp02_campaign_20260718_001,22,220,220,False,B,30.0,1.0,1,1,48000,406144,24000,234,271,266,37,32,-0.10416666666666667,-1.4641543957364647,-24.324559307367192,8847,184.3125,0.9897372943589342,-38.35887327319644,-38.33631160879247,False,low_reference_correlation,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_220_spk_B_rep01_ear_L.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_220_spk_B_rep01_ear_R.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_220_spk_B_rep01_stereo.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/metadata/brir_theta_220_spk_B_rep01.json
brir_theta_220_spk_A_rep02,exp02_campaign_20260718_001,22,220,220,False,A,-30.0,1.0,2,1,48000,406144,24000,215,273,247,58,32,-0.5416666666666666,-2.75832371829501,-24.324643431691477,8840,184.16666666666666,0.9898140250399781,-38.992867238149344,-37.72992830905946,False,low_reference_correlation,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_220_spk_A_rep02_ear_L.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_220_spk_A_rep02_ear_R.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_220_spk_A_rep02_stereo.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/metadata/brir_theta_220_spk_A_rep02.json
brir_theta_220_spk_B_rep02,exp02_campaign_20260718_001,22,220,220,False,B,30.0,1.0,2,1,48000,406144,24000,234,270,266,36,32,-0.08333333333333333,-0.77916861358554,-24.324568282485174,8847,184.3125,0.9893358241062391,-38.363336287951675,-38.33933952833401,False,low_reference_correlation,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_220_spk_B_rep02_ear_L.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_220_spk_B_rep02_ear_R.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_220_spk_B_rep02_stereo.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/metadata/brir_theta_220_spk_B_rep02.json
brir_theta_230_spk_B_rep01,exp02_campaign_20260718_001,23,230,230,False,B,30.0,1.0,1,1,48000,406144,24000,231,272,263,41,32,-0.1875,-1.8818715151233505,-24.32444026329701,8846,184.29166666666666,0.9898141082841904,-38.46784862072186,-38.100307451092064,False,low_reference_correlation,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_230_spk_B_rep01_ear_L.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_230_spk_B_rep01_ear_R.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_230_spk_B_rep01_stereo.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/metadata/brir_theta_230_spk_B_rep01.json
brir_theta_230_spk_A_rep01,exp02_campaign_20260718_001,23,230,230,False,A,-30.0,1.0,1,1,48000,406144,24000,212,270,244,58,32,-0.5416666666666666,-3.4570593506360012,-24.324366171393756,8840,184.16666666666666,0.9898140427946768,-39.129029108529934,-37.61631028879708,False,low_reference_correlation,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_230_spk_A_rep01_ear_L.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_230_spk_A_rep01_ear_R.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_230_spk_A_rep01_stereo.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/metadata/brir_theta_230_spk_A_rep01.json
brir_theta_230_spk_B_rep02,exp02_campaign_20260718_001,23,230,230,False,B,30.0,1.0,2,1,48000,406144,24000,231,272,263,41,32,-0.1875,-2.029245544181151,-24.32433194496953,8840,184.16666666666666,0.9898142641800889,-38.478620319650894,-38.118977221570304,False,low_reference_correlation,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_230_spk_B_rep02_ear_L.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_230_spk_B_rep02_ear_R.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_230_spk_B_rep02_stereo.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/metadata/brir_theta_230_spk_B_rep02.json
brir_theta_230_spk_A_rep02,exp02_campaign_20260718_001,23,230,230,False,A,-30.0,1.0,2,1,48000,406144,24000,212,270,244,58,32,-0.5416666666666666,-3.3355878147371882,-24.324330916160225,8846,184.29166666666666,0.9898141790902663,-39.123559712702225,-37.616820739471905,False,low_reference_correlation,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_230_spk_A_rep02_ear_L.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_230_spk_A_rep02_ear_R.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_230_spk_A_rep02_stereo.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/metadata/brir_theta_230_spk_A_rep02.json
brir_theta_240_spk_A_rep01,exp02_campaign_20260718_001,24,240,240,False,A,-30.0,1.0,1,1,48000,406144,24000,209,267,241,58,32,-0.5416666666666666,-3.15372149116957,-24.324185921003266,8840,184.16666666666666,0.9898139558160491,-39.108723488847644,-37.49010019175549,False,low_reference_correlation,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_240_spk_A_rep01_ear_L.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_240_spk_A_rep01_ear_R.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_240_spk_A_rep01_stereo.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/metadata/brir_theta_240_spk_A_rep01.json
brir_theta_240_spk_B_rep01,exp02_campaign_20260718_001,24,240,240,False,B,30.0,1.0,1,1,48000,406144,24000,228,274,260,46,32,-0.2916666666666667,-2.9376074429358283,-24.324133391921716,8846,184.29166666666666,0.9898141780952046,-38.46399881938833,-37.8080883187277,False,low_reference_correlation,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_240_spk_B_rep01_ear_L.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_240_spk_B_rep01_ear_R.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_240_spk_B_rep01_stereo.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/metadata/brir_theta_240_spk_B_rep01.json
brir_theta_240_spk_A_rep02,exp02_campaign_20260718_001,24,240,240,False,A,-30.0,1.0,2,1,48000,406144,24000,209,267,241,58,32,-0.5416666666666666,-4.4018593495330975,-24.324130983568008,8841,184.1875,0.9896351344485578,-39.10526300147697,-37.48992464853967,False,low_reference_correlation,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_240_spk_A_rep02_ear_L.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_240_spk_A_rep02_ear_R.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_240_spk_A_rep02_stereo.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/metadata/brir_theta_240_spk_A_rep02.json
brir_theta_240_spk_B_rep02,exp02_campaign_20260718_001,24,240,240,False,B,30.0,1.0,2,1,48000,406144,24000,228,273,260,45,32,-0.2708333333333333,-2.911513382992368,-24.324122976042794,8840,184.16666666666666,0.9898139229090317,-38.47297626205461,-37.80655509601455,False,low_reference_correlation,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_240_spk_B_rep02_ear_L.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_240_spk_B_rep02_ear_R.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_240_spk_B_rep02_stereo.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/metadata/brir_theta_240_spk_B_rep02.json
brir_theta_250_spk_B_rep01,exp02_campaign_20260718_001,25,250,250,False,B,30.0,1.0,1,1,48000,406144,24000,225,275,257,50,32,-0.375,-3.751695261827493,-24.32402583607662,8841,184.1875,0.9897399043912279,-38.37155392470016,-37.59256554100747,False,low_reference_correlation,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_250_spk_B_rep01_ear_L.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_250_spk_B_rep01_ear_R.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_250_spk_B_rep01_stereo.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/metadata/brir_theta_250_spk_B_rep01.json
brir_theta_250_spk_A_rep01,exp02_campaign_20260718_001,25,250,250,False,A,-30.0,1.0,1,1,48000,406144,24000,206,264,238,58,32,-0.5416666666666666,-2.93169300667315,-24.324024936734215,8846,184.29166666666666,0.9898140297971416,-38.94267319938401,-37.32271698901798,False,low_reference_correlation,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_250_spk_A_rep01_ear_L.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_250_spk_A_rep01_ear_R.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_250_spk_A_rep01_stereo.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/metadata/brir_theta_250_spk_A_rep01.json
brir_theta_250_spk_B_rep02,exp02_campaign_20260718_001,25,250,250,False,B,30.0,1.0,2,1,48000,406144,24000,225,275,257,50,32,-0.375,-3.386959329446057,-24.323989103400457,8840,184.16666666666666,0.9898139144280326,-38.369110798727284,-37.594227045367454,False,low_reference_correlation,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_250_spk_B_rep02_ear_L.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_250_spk_B_rep02_ear_R.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_250_spk_B_rep02_stereo.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/metadata/brir_theta_250_spk_B_rep02.json
brir_theta_250_spk_A_rep02,exp02_campaign_20260718_001,25,250,250,False,A,-30.0,1.0,2,1,48000,406144,24000,206,264,238,58,32,-0.5416666666666666,-2.8611447186196415,-24.323862221012533,8840,184.16666666666666,0.9898138885032443,-38.93783596728302,-37.32328643333558,False,low_reference_correlation,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_250_spk_A_rep02_ear_L.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_250_spk_A_rep02_ear_R.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_250_spk_A_rep02_stereo.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/metadata/brir_theta_250_spk_A_rep02.json
brir_theta_260_spk_A_rep01,exp02_campaign_20260718_001,26,260,260,False,A,-30.0,1.0,1,1,48000,406144,24000,204,261,236,57,32,-0.5208333333333334,-2.146539968666474,-24.323840539300914,8840,184.16666666666666,0.9898139873242232,-38.62852386269611,-37.14051510591828,False,low_reference_correlation,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_260_spk_A_rep01_ear_L.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_260_spk_A_rep01_ear_R.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_260_spk_A_rep01_stereo.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/metadata/brir_theta_260_spk_A_rep01.json
brir_theta_260_spk_B_rep01,exp02_campaign_20260718_001,26,260,260,False,B,30.0,1.0,1,1,48000,406144,24000,222,277,254,55,32,-0.4791666666666667,-2.6334555703398337,-24.323769343042674,8846,184.29166666666666,0.9898138247090437,-38.0877185090857,-37.4177553667809,False,low_reference_correlation,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_260_spk_B_rep01_ear_L.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_260_spk_B_rep01_ear_R.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/irs/brir_theta_260_spk_B_rep01_stereo.wav,experiments/exp02_brir_measurement/processed/exp02_campaign_20260718_001/metadata/brir_theta_260_spk_B_rep01.json
