session_id,host_monotonic_timestamp_ns,receive_interval_ms,packet_loss_count,device_timestamp_ms,seq,packet_format,packet_version,flags,ax_m_s2,ay_m_s2,az_m_s2,gx_rad_s,gy_rad_s,gz_rad_s,qw,qx,qy,qz,yaw_deg,calibrated_yaw_deg,sigma_deg,bmax_db,audio_frame_index,calibration_state,source_0_name,source_0_gain_linear,source_0_attention_pct,source_0_distance_factor,source_0_gain_db,source_0_relative_angle_deg,source_1_name,source_1_gain_linear,source_1_attention_pct,source_1_distance_factor,source_1_gain_db,source_1_relative_angle_deg
20260716_215309,16194747070300,22.8212,1,11421359,935880,telemetry_v1,1,0,-0.1029530018568039,-1.6496549844741821,9.675264358520508,0.0010649999603629112,-0.0010649999603629112,0.0010649999603629112,0.36915069818496704,-0.036124445497989655,-0.07634297013282776,0.9255238771438599,136.45932006835938,0.6473559329804947,20.0,10.0,,0,A,1.088844028087068,7.393134703689973,1.0,0.7393134703689973,-45.64746746594961,B,1.1034731562857074,8.55235454642369,1.0,0.855235454642369,44.35267680903526
20260716_215309,16194755675800,8.6055,1,11421383,935882,telemetry_v1,1,0,-0.13168500363826752,-1.6400779485702515,9.670475006103516,0.0,-0.0010649999603629112,0.0,0.36911314725875854,-0.03657194599509239,-0.07585341483354568,0.9255616664886475,136.45933532714844,0.6589378929751998,20.0,10.0,,0,A,1.0887228237287276,7.383465492566509,1.0,0.7383465492566509,-45.658975067297575,B,1.103614224577779,8.563457900361147,1.0,0.8563457900361148,44.34102215917252
20260716_215309,16194785744400,30.0686,1,11421408,935884,telemetry_v1,1,0,-0.1173190027475357,-1.6424720287322998,9.687234878540039,0.0010649999603629112,-0.0010649999603629112,0.0,0.3691079914569855,-0.03654298931360245,-0.07580260932445526,0.9255689978599548,136.46031188964844,0.6597548203337453,20.0,10.0,,0,A,1.0887141820831339,7.382776054665724,1.0,0.7382776054665724,-45.65979286930408,B,1.103624063954013,8.564232295554646,1.0,0.8564232295554647,44.34019715357552
20260716_215309,16194822029100,36.2847,1,11421432,935886,telemetry_v1,1,0,-0.1173190027475357,-1.6496549844741821,9.680051803588867,0.0010649999603629112,-0.0021299999207258224,0.0010649999603629112,0.36908310651779175,-0.03658142685890198,-0.07576707750558853,0.9255803227424622,136.4629669189453,0.6633627759058123,20.0,10.0,,0,A,1.0886761393682935,7.379740909157684,1.0,0.7379740909157684,-45.66339423899416,B,1.1036676660063838,8.567663854779871,1.0,0.8567663854779871,44.336587133212475
20260716_215309,16194838118000,16.0889,1,11421457,935888,telemetry_v1,1,0,-0.10534799844026566,-1.656838059425354,9.675264358520508,0.0,-0.0021299999207258224,0.0,0.36909782886505127,-0.036324404180049896,-0.0763913244009018,0.9255332350730896,136.46363830566406,0.6549168613180447,20.0,10.0,,0,A,1.088764510442896,7.3867912175248325,1.0,0.7386791217524833,-45.65499250781108,B,1.1035647793209054,8.55956627178329,1.0,0.855956627178329,44.345118580714505
20260716_215309,16194859465400,21.3474,1,11421481,935890,telemetry_v1,1,0,-0.10774199664592743,-1.652048945426941,9.663291931152344,0.0010649999603629112,-0.0021299999207258224,0.0,0.3690796196460724,-0.03643954545259476,-0.07644844800233841,0.925531268119812,136.464599609375,0.657537501720964,20.0,10.0,,0,A,1.088737010194686,7.384597289128269,1.0,0.738459728912827,-45.65759370958055,B,1.103596608064002,8.562071398517167,1.0,0.8562071398517167,44.342502158849285
20260716_215309,16194875749100,16.2837,1,11421506,935892,telemetry_v1,1,0,-0.11253000050783157,-1.6400779485702515,9.680051803588867,0.0010649999603629112,-0.0010649999603629112,0.0010649999603629112,0.3690662682056427,-0.03637898340821266,-0.07572636753320694,0.9255982637405396,136.46726989746094,0.6642918433233665,20.0,10.0,,0,A,1.0886660716643068,7.37893766412534,1.0,0.737893766412534,-45.664348424020794,B,1.103678568535682,8.568521882077802,1.0,0.8568521882077801,44.33563831034833
20260716_215309,16194898682300,22.9332,1,11421530,935894,telemetry_v1,1,0,-0.11253000050783157,-1.6424720287322998,9.663291931152344,0.0010649999603629112,-0.0010649999603629112,0.0010649999603629112,0.36904585361480713,-0.036446843296289444,-0.07568985223770142,0.9256067872047424,136.46905517578125,0.6675719591098005,20.0,10.0,,0,A,1.0886315640790898,7.376184443141881,1.0,0.7376184443141881,-45.667616179999825,B,1.1037183010734863,8.571648754668738,1.0,0.8571648754668738,44.332357763403024
20260716_215309,16194920830600,22.1483,1,11421555,935896,telemetry_v1,1,0,-0.11971300095319748,-1.6544430255889893,9.66568660736084,0.0,-0.0010649999603629112,0.0021299999207258224,0.36898908019065857,-0.03691904991865158,-0.07625022530555725,0.925564706325531,136.47059631347656,0.6735919830842538,20.0,10.0,,0,A,1.0885683259277747,7.371138699699459,1.0,0.7371138699699459,-45.6736051280621,B,1.1037913332777023,8.577395951928537,1.0,0.8577395951928536,44.32641324277545
20260716_215309,16194972448300,51.6177,1,11421579,935898,telemetry_v1,1,0,-0.1101360023021698,-1.6496549844741821,9.68484115600586,0.0,-0.0010649999603629112,0.0021299999207258224,0.36896926164627075,-0.03684055432677269,-0.07610155642032623,0.9255878925323486,136.4739532470703,0.6766166788027944,20.0,10.0,,0,A,1.0885364054981,7.36859167175568,1.0,0.736859167175568,-45.67663585170944,B,1.1038278499343794,8.580269451599944,1.0,0.8580269451599944,44.323377620661454
