session_id,host_monotonic_timestamp_ns,receive_interval_ms,packet_loss_count,device_timestamp_ms,seq,packet_format,packet_version,flags,ax_m_s2,ay_m_s2,az_m_s2,gx_rad_s,gy_rad_s,gz_rad_s,qw,qx,qy,qz,yaw_deg,calibrated_yaw_deg,sigma_deg,bmax_db,audio_frame_index,calibration_state,source_0_name,source_0_gain_linear,source_0_attention_pct,source_0_distance_factor,source_0_gain_db,source_0_relative_angle_deg,source_1_name,source_1_gain_linear,source_1_attention_pct,source_1_distance_factor,source_1_gain_db,source_1_relative_angle_deg
20260716_204124,11881387265800,15.2615,1,7107868,588272,telemetry_v1,1,0,-0.10774199664592743,-1.656838059425354,9.677658081054688,-0.0010649999603629112,0.0010649999603629112,-0.0010649999603629112,0.6940937042236328,-0.05524292588233948,0.06459011882543564,-0.7148498296737671,-91.74011993408203,0.16081816609219246,20.0,10.0,,0,A,1.094120471878271,7.81302882204192,1.0,0.7813028822041921,-45.160738035191045,B,1.0977528295624621,8.100913042651001,1.0,0.8100913042651001,44.83920674644771
20260716_204124,11881410253000,22.9872,1,7107892,588274,telemetry_v1,1,0,-0.12450200319290161,-1.6328949928283691,9.675264358520508,0.0,-0.0021299999207258224,0.0010649999603629112,0.6941606402397156,-0.05460191145539284,0.06437841802835464,-0.7148531675338745,-91.737548828125,0.16939975758060946,20.0,10.0,,0,A,1.0940254474843245,7.80548479682899,1.0,0.780548479682899,-45.16939142693407,B,1.0978516634267794,8.108732848461072,1.0,0.8108732848461071,44.83060553452354
20260716_204124,11881425601300,15.3483,1,7107917,588276,telemetry_v1,1,0,-0.11971300095319748,-1.6544430255889893,9.680051803588867,0.0,-0.0010649999603629112,0.0,0.6941767334938049,-0.054405346512794495,0.06472281366586685,-0.7148213982582092,-91.7374496459961,0.17682172313485506,20.0,10.0,,0,A,1.0939431082420612,7.798947321053601,1.0,0.7798947321053601,-45.176821688814584,B,1.0979369785425521,8.115482475144335,1.0,0.8115482475144333,44.82316423025652
20260716_204124,11881447832300,22.231,1,7107941,588278,telemetry_v1,1,0,-0.1029530018568039,-1.6448659896850586,9.680051803588867,0.0,-0.0010649999603629112,0.0,0.6941756010055542,-0.05447431653738022,0.06421306729316711,-0.7148632407188416,-91.73675537109375,0.16973165375859245,20.0,10.0,,0,A,1.0940217489398656,7.805191154634763,1.0,0.7805191154634763,-45.16973297209826,B,1.0978554613127929,8.109033325864441,1.0,0.8109033325864441,44.83027325694798
20260716_204124,11881485557300,37.725,1,7107966,588280,telemetry_v1,1,0,-0.11253000050783157,-1.6496549844741821,9.675264358520508,0.0021299999207258224,-0.0021299999207258224,0.0,0.6941719651222229,-0.05458340793848038,0.06449098885059357,-0.7148335576057434,-91.73600006103516,0.17272186210025336,20.0,10.0,,0,A,1.0939886111444408,7.802560168610369,1.0,0.7802560168610368,-45.17271114467985,B,1.0978898709675067,8.111755667649343,1.0,0.8111755667649343,44.82727743971245
20260716_204124,11881500429700,14.8724,1,7107990,588282,telemetry_v1,1,0,-0.11253000050783157,-1.6544430255889893,9.675264358520508,0.0,0.0,0.0,0.6941717267036438,-0.05459514632821083,0.0644715279340744,-0.7148345708847046,-91.73587799072266,0.17241495103286794,20.0,10.0,,0,A,1.093992009681712,7.802830000247692,1.0,0.7802830000247691,-45.172404057176415,B,1.097886336399725,8.111476031996434,1.0,0.8111476031996434,44.82758568266083
20260716_204124,11881545047600,44.6179,1,7108015,588284,telemetry_v1,1,0,-0.09577000141143799,-1.6448659896850586,9.687234878540039,0.0010649999603629112,-0.0010649999603629112,0.0010649999603629112,0.6941561698913574,-0.05489644780755043,0.06379623711109161,-0.7148873209953308,-91.73456573486328,0.16052464211119138,20.0,10.0,,0,A,1.0941232095549571,7.813246157595194,1.0,0.7813246157595194,-45.1605583142202,B,1.0977489137410894,8.10060320557264,1.0,0.8100603205572641,44.839520323223475
20260716_204124,11881547205400,2.1578,1,7108039,588286,telemetry_v1,1,0,-0.12928999960422516,-1.6472610235214233,9.682445526123047,0.0,-0.0010649999603629112,0.0,0.694198489189148,-0.054381854832172394,0.06424301117658615,-0.7148453593254089,-91.73426818847656,0.17389543402831975,20.0,10.0,,0,A,1.0939755768993495,7.801525288652115,1.0,0.7801525288652116,-45.17389642777994,B,1.097903345769038,8.112821711920763,1.0,0.8112821711920764,44.82610635256101
20260716_204124,11881575622600,28.4172,1,7108064,588288,telemetry_v1,1,0,-0.09816499799489975,-1.635288953781128,9.66568660736084,0.0,-0.0021299999207258224,0.0,0.6941766142845154,-0.05466347187757492,0.06417284160852432,-0.7148514986038208,-91.7342300415039,0.1691101216039718,20.0,10.0,,0,A,1.0940285150161821,7.80572833966325,1.0,0.7805728339663249,-45.169110156695865,B,1.0978481815351118,8.10845737067365,1.0,0.810845737067365,44.83090553637144
20260716_204124,11881606132400,30.5098,1,7108088,588290,telemetry_v1,1,0,-0.11971300095319748,-1.6257120370864868,9.68484115600586,-0.0010649999603629112,-0.0021299999207258224,0.0,0.6941884160041809,-0.05461999401450157,0.06392961740493774,-0.7148650884628296,-91.73287963867188,0.16779407537343047,20.0,10.0,,0,A,1.0940429616564993,7.806875303323024,1.0,0.7806875303323024,-45.1678132221821,B,1.0978328928775483,8.107247763378112,1.0,0.8107247763378111,44.83222040750669
20260716_204124,11881620352800,14.2204,1,7108113,588292,telemetry_v1,1,0,-0.10534799844026566,-1.635288953781128,9.660898208618164,0.0010649999603629112,-0.0010649999603629112,0.0,0.6942048668861389,-0.0544583760201931,0.0638703927397728,-0.7148668169975281,-91.7322998046875,0.16981942333760883,20.0,10.0,,0,A,1.094020569296175,7.805097497809001,1.0,0.7805097497809,-45.16984026206576,B,1.0978562545986927,8.10909608814538,1.0,0.810909608814538,44.83018063740001
20260716_204124,11881651554200,31.2014,1,7108137,588294,telemetry_v1,1,0,-0.1101360023021698,-1.6400779485702515,9.680051803588867,0.0,-0.0021299999207258224,0.0010649999603629112,0.6942276954650879,-0.054273754358291626,0.06391819566488266,-0.7148544192314148,-91.7309799194336,0.17433426553619358,20.0,10.0,,0,A,1.0939706196340309,7.801131693420806,1.0,0.7801131693420805,-45.17434496697677,B,1.0979082969368696,8.113213414893174,1.0,0.8113213414893173,44.82565622966402
20260716_204124,11881673218700,21.6645,1,7108162,588296,telemetry_v1,1,0,-0.1173190027475357,-1.652048945426941,9.677658081054688,0.0,-0.0021299999207258224,0.0,0.694206178188324,-0.05451086536049843,0.06460069119930267,-0.7147958874702454,-91.73145294189453,0.17973307951916798,20.0,10.0,,0,A,1.0939108475828108,7.796385792436259,1.0,0.7796385792436258,-45.17972505618736,B,1.097970483910229,8.118133077967297,1.0,0.8118133077967298,44.8202592590115
20260716_204124,11881694708600,21.4899,1,7108186,588298,telemetry_v1,1,0,-0.10774199664592743,-1.6424720287322998,9.680051803588867,-0.0010649999603629112,-0.0010649999603629112,0.0010649999603629112,0.6942300200462341,-0.05442880094051361,0.0641724169254303,-0.714817464351654,-91.72865295410156,0.1779120507652085,20.0,10.0,,0,A,1.093930970510594,7.7979835818969,1.0,0.77979835818969,-45.17791532387665,B,1.0979494680037776,8.116470523337957,1.0,0.8116470523337957,44.822091457999285
20260716_204124,11881725246800,30.5382,1,7108211,588300,telemetry_v1,1,0,-0.10055900365114212,-1.6448659896850586,9.682445526123047,0.0010649999603629112,-0.0021299999207258224,0.0021299999207258224,0.6942091584205627,-0.054897937923669815,0.06371594965457916,-0.7148428559303284,-91.72610473632812,0.16788691546964823,20.0,10.0,,0,A,1.0940412958163621,7.80674304787137,1.0,0.780674304787137,-45.16793227679008,B,1.0978332946019163,8.107279547203415,1.0,0.8107279547203415,44.8321590660905
20260716_204124,11881754098100,28.8513,1,7108235,588302,telemetry_v1,1,0,-0.1268959939479828,-1.652048945426941,9.670475006103516,0.0,-0.0010649999603629112,0.0010649999603629112,0.694241464138031,-0.05460868030786514,0.06434912979602814,-0.7147767543792725,-91.7245864868164,0.18186773065416467,20.0,10.0,,0,A,1.0938870959019928,7.794499836935427,1.0,0.7794499836935427,-45.18186018558162,B,1.097994947859467,8.120068364926993,1.0,0.8120068364926993,44.81813959955474
20260716_204124,11881785555900,31.4578,1,7108260,588304,telemetry_v1,1,0,-0.11971300095319748,-1.6400779485702515,9.68484115600586,0.0010649999603629112,-0.0010649999603629112,0.0010649999603629112,0.6942938566207886,-0.05412470921874046,0.06423304975032806,-0.7147731781005859,-91.72229766845703,0.18928311719206384,20.0,10.0,,0,A,1.0938049854217202,7.787979700247079,1.0,0.7787979700247079,-45.18928139833618,B,1.0980803489465418,8.12682391123049,1.0,0.8126823911230491,44.81071552706384
20260716_204124,11881799808900,14.253,1,7108284,588306,telemetry_v1,1,0,-0.11971300095319748,-1.6544430255889893,9.689628601074219,0.0010649999603629112,-0.0021299999207258224,0.0,0.6943013668060303,-0.054124362766742706,0.06424705684185028,-0.7147645354270935,-91.72108459472656,0.19067562123578438,20.0,10.0,,0,A,1.0937895577324097,7.786754581020647,1.0,0.7786754581020647,-45.190673950541914,B,1.098096376976834,8.128091729986528,1.0,0.8128091729986529,44.80932336802288
