trajectory,angular_velocity_deg_s,sigma_deg,orientation_delay_ms,source_estimate_delay_ms,source_delay_angular_lag_deg,separator_sdr_db,separator_sdr_label,leakage_linear,pair_count,tir_improvement_db_mean,tir_improvement_db_sd,tir_improvement_db_median,tir_loss_vs_ideal_db_mean,tir_loss_vs_ideal_db_sd,tir_loss_vs_ideal_db_median,tir_retention_fraction_mean,tir_retention_fraction_sd,tir_retention_fraction_median,si_sdr_physical_improvement_db_mean,si_sdr_physical_improvement_db_sd,si_sdr_physical_improvement_db_median,si_sdr_loss_vs_ideal_db_mean,si_sdr_loss_vs_ideal_db_sd,si_sdr_loss_vs_ideal_db_median,component_si_sdr_loss_vs_ideal_db_mean,component_si_sdr_loss_vs_ideal_db_sd,component_si_sdr_loss_vs_ideal_db_median,gain_error_rms_db_mean,gain_error_rms_db_sd,gain_error_rms_db_median,gain_error_peak_abs_db_mean,gain_error_peak_abs_db_sd,gain_error_peak_abs_db_median,input_tir_db_mean,input_tir_db_sd,input_tir_db_median,output_tir_db_mean,output_tir_db_sd,output_tir_db_median,output_si_sdr_physical_target_db_mean,output_si_sdr_physical_target_db_sd,output_si_sdr_physical_target_db_median,output_si_sdr_component_target_db_mean,output_si_sdr_component_target_db_sd,output_si_sdr_component_target_db_median
60_deg_s,60.0,45.0,0.0,120.0,7.2,5.0,5,0.5623413251903491,100,1.234900459861614,1.7631884747893523,1.3041070756891795,-3.614894669064787,1.6872988696202846,-3.6211036038242526,0.24061975389569148,0.43766539462907855,0.27415115177670735,-31.90279048775312,9.329910444324014,-32.66939460030734,-36.69700545377656,9.368980027708762,-37.66629329301054,-3.6224331110232812,1.6378373553571715,-3.5360345749844146,0.0,0.0,0.0,0.0,0.0,0.0,0.2519806178871528,4.683966488885234,-0.30826100563006753,1.4868810777487669,4.206819582379627,1.3085392768745476,-31.626227338354504,8.853136446786053,-32.703061047695584,1.5003173603288391,4.16341028044318,1.3420417044096284
60_deg_s,60.0,45.0,0.0,120.0,7.2,10.0,10,0.31622776601683794,100,2.3722260485452127,1.7932592517309527,2.54215487818317,-2.4775690803811887,1.6865527057035432,-2.3563145011256315,0.4766391799733424,0.43544220457108873,0.516363399463573,-31.633922451048726,9.562555624834365,-32.03357263495725,-36.42813741707217,9.60149557455072,-36.957376431710316,-2.485810408785278,1.6412438538430223,-2.4205614723706628,0.0,0.0,0.0,0.0,0.0,0.0,0.2519806178871528,4.683966488885234,-0.30826100563006753,2.6242066664323653,4.20352791147012,2.522949726431614,-31.35735930165011,9.058377889127724,-32.17131026164082,2.6369400625668424,4.163672756574081,2.5241146405317716
60_deg_s,60.0,45.0,0.0,120.0,7.2,20.0,20,0.1,100,3.8166866145011373,1.860398273984632,4.126746071044046,-1.0331085144252636,1.7144043704727214,-0.8906404748296199,0.7760936916151833,0.4382156945103628,0.8214103253822034,-31.059745645986833,9.486229134177632,-31.483499931867534,-35.853960612010276,9.524785994251511,-36.41079551974564,-1.042337678732043,1.6755062914864403,-0.9140632873543146,0.0,0.0,0.0,0.0,0.0,0.0,0.2519806178871528,4.683966488885234,-0.30826100563006753,4.06866723238829,4.1987719162406645,4.058092624822011,-30.783182496588218,8.782070598470053,-31.818101001374067,4.080412792620077,4.163462963757973,4.0726411063461025
60_deg_s,60.0,45.0,0.0,120.0,7.2,inf,inf,0.0,100,4.716169817031101,1.9199040266355893,5.0841098415953985,-0.13362531189530036,1.7499965479996062,0.060606231378567355,0.9623666544903609,0.44325285370513184,1.0116870656538839,-30.811907982783108,9.556487522945048,-31.13561423970046,-35.60612294880655,9.592660349324595,-35.98262979170281,-0.1434857367083264,1.7155018311499453,0.04060736096472217,0.0,0.0,0.0,0.0,0.0,0.0,0.2519806178871528,4.683966488885234,-0.30826100563006753,4.968150434918254,4.196504669586195,5.002499427610883,-30.535344833384492,8.769648297465903,-31.377202638420524,4.9792647346437935,4.163954923387546,5.017545148064302
60_deg_s,60.0,45.0,0.0,160.0,9.6,0.0,0,1.0,100,-0.14094694695461843,2.1392261110590716,0.01117434558394842,-4.99074207588102,2.0450331154658743,-4.952961719924051,-0.05225158990231694,0.5378041592202502,0.0028154576982561278,-33.37363719319059,10.039835248761733,-33.46635642477615,-38.167852159214036,9.985587319393355,-38.36164436426459,-5.014647122600493,1.9876890552792932,-4.985702948258586,0.0,0.0,0.0,0.0,0.0,0.0,0.2519806178871528,4.683966488885234,-0.30826100563006753,0.11103367093253438,4.103875858880693,-0.0681612643577533,-33.09707404379197,9.488419367005312,-33.43085214113113,0.10810334875162715,4.090031117754967,-0.005659143218788076
60_deg_s,60.0,45.0,0.0,160.0,9.6,5.0,5,0.5623413251903491,100,1.1809625208350965,2.1590667112289585,1.3362590015074083,-3.6688326080913045,2.0414248233699794,-3.6034237156616746,0.222732991803083,0.530183877802867,0.2761255771872442,-33.00397120292318,10.13812893108979,-33.22200531717573,-37.79818616894662,10.104501634635575,-38.28276865848486,-3.691416751810521,1.9883490424485626,-3.653415051589365,0.0,0.0,0.0,0.0,0.0,0.0,0.2519806178871528,4.683966488885234,-0.30826100563006753,1.4329431387222493,4.103060909962865,1.3424299315590758,-32.72740805352456,9.668463054013744,-32.87987745230984,1.4313337195415992,4.08995623541208,1.3683642717419984
60_deg_s,60.0,45.0,0.0,160.0,9.6,10.0,10,0.31622776601683794,100,2.3203066286383343,2.193684861850703,2.5298790847433192,-2.5294885002880667,2.055644543655556,-2.439286740041023,0.45956881737945554,0.5275103439298349,0.5064818786970438,-32.50356138073166,9.83617705973574,-32.735936496460454,-37.29777634675511,9.803881236742583,-37.23983825090907,-2.5513125625888584,2.0070023358350446,-2.439145970867278,0.0,0.0,0.0,0.0,0.0,0.0,0.2519806178871528,4.683966488885234,-0.30826100563006753,2.5722872465254873,4.10199746786193,2.5758834641511386,-32.22699823133304,9.37870031798669,-32.51629863763832,2.571437908763262,4.090119093758678,2.643701159254271
60_deg_s,60.0,45.0,0.0,160.0,9.6,20.0,20,0.1,100,3.7676263519560638,2.262425906054282,4.106600845113775,-1.0821687769703376,2.098595396858392,-0.878488046400586,0.760142385932845,0.5294862180322484,0.827399583431969,-32.25148935296801,10.092612760746722,-32.26651617340873,-37.045704318991454,10.058499131238538,-37.15986796420396,-1.103379303617147,2.056217232176504,-0.8881108083043877,0.0,0.0,0.0,0.0,0.0,0.0,0.2519806178871528,4.683966488885234,-0.30826100563006753,4.019606969843217,4.101665618403732,4.091723823492373,-31.974926203569392,9.6151486693993,-31.800843712965055,4.019371167734973,4.091788069677055,4.1343311488045025
60_deg_s,60.0,45.0,0.0,160.0,9.6,inf,inf,0.0,100,4.669129117914049,2.3204338202284087,5.10026968357769,-0.1806660110123519,2.1408374346083816,0.1032820541424857,0.9471761858824451,0.5338834910333365,1.0202862830340362,-32.51651405724029,11.015293616966808,-31.99296471568013,-37.31072902326374,10.981167146073798,-37.200626802750335,-0.2016375934820856,2.1025721602148875,0.07112183996083354,0.0,0.0,0.0,0.0,0.0,0.0,0.2519806178871528,4.683966488885234,-0.30826100563006753,4.921109735801202,4.103269311823228,4.990602113221204,-32.239950907841674,10.600080483798187,-31.68827804881638,4.921112877870034,4.094770776685649,5.007913391612594
60_deg_s,60.0,45.0,0.0,200.0,12.0,0.0,0,1.0,100,-0.0642565667804759,2.5319861738668155,0.09309962340614555,-4.914051695706878,2.4006346864893437,-4.747894608947773,-0.04309675942274501,0.6269050281779771,0.021431656491435448,-33.032124571217444,10.118431628936266,-31.9817342690694,-37.82633953724089,10.141492181024143,-36.9025192304846,-4.935350775147919,2.3511666661385195,-4.756698994535823,0.0,0.0,0.0,0.0,0.0,0.0,0.2519806178871528,4.683966488885234,-0.30826100563006753,0.18772405110667695,4.071981097551903,-0.05984680542467663,-32.755561421818825,9.902687684494182,-32.639953984335186,0.18739969620420166,4.063946160769929,-0.03286399557089592
60_deg_s,60.0,45.0,0.0,200.0,12.0,5.0,5,0.5623413251903491,100,1.2600853368774076,2.5524357706187417,1.478800386812352,-3.5897097920489935,2.4070257691270815,-3.3894691048336467,0.23304103506608845,0.617061429114377,0.29579656590055436,-32.44875984750321,10.30065893453237,-31.592284285735523,-37.24297481352666,10.33272048490763,-36.63478864075906,-3.6101454557610513,2.361595817352028,-3.4186840030892043,0.0,0.0,0.0,0.0,0.0,0.0,0.2519806178871528,4.683966488885234,-0.30826100563006753,1.5120659547645603,4.072531262664068,1.3837247862428392,-32.1721966981046,9.993201763317732,-31.953802729533344,1.5126050155910693,4.064518827866296,1.3472128608135847
60_deg_s,60.0,45.0,0.0,200.0,12.0,10.0,10,0.31622776601683794,100,2.4022031658882046,2.5853109110407324,2.67885340826353,-2.447591963038197,2.427736413706235,-2.223938279965119,0.4710240630524512,0.6124391121895593,0.5329178656902511,-31.793765702653886,10.04658686068825,-31.247482299858085,-36.58798066867733,10.065869374646168,-36.46584664947931,-2.467553150341748,2.386143015028285,-2.3111823358700585,0.0,0.0,0.0,0.0,0.0,0.0,0.2519806178871528,4.683966488885234,-0.30826100563006753,2.6541837837753572,4.07308619751399,2.57963224070083,-31.51720255325527,9.61144155993107,-31.62946201056179,2.6551973210103723,4.065704860064774,2.5644519062414077
60_deg_s,60.0,45.0,0.0,200.0,12.0,20.0,20,0.1,100,3.853977702870863,2.6488009192900392,4.253663529199341,-0.9958174260555385,2.475806841159252,-0.7314010410721572,0.7732752871677805,0.6119521212222003,0.8564319976609817,-31.126247328223528,9.741240862384554,-30.87847030902167,-35.920462294246974,9.74744758625956,-35.947626950724654,-1.0154217610818341,2.4393114934972697,-0.7482787910136867,0.0,0.0,0.0,0.0,0.0,0.0,0.2519806178871528,4.683966488885234,-0.30826100563006753,4.105958320758016,4.075235846405577,4.247675729875937,-30.849684178824912,9.180283699265617,-30.942076476019643,4.107328710270286,4.069122300759705,4.2543147686726215
60_deg_s,60.0,45.0,0.0,200.0,12.0,inf,inf,0.0,100,4.758811791042051,2.701843086843074,5.174786572440739,-0.09098333788435009,2.519348710888654,0.19096723578122754,0.9614900250402415,0.614860533004875,1.040378214166207,-31.06067818589617,10.020469188086077,-30.66883663847186,-35.85489315191961,10.023235097409254,-35.839671208422665,-0.11046364458472291,2.486074435187888,0.23986203612260004,0.0,0.0,0.0,0.0,0.0,0.0,0.2519806178871528,4.683966488885234,-0.30826100563006753,5.010792408929204,4.078538553893135,5.069926546941124,-30.784115036497553,9.489006665502023,-30.696789689614267,5.012286826767397,4.073357071580995,5.076841908304415
60_deg_s,60.0,60.0,0.0,0.0,0.0,0.0,0,1.0,100,0.0058563280065164125,0.14849798189212973,-0.004503064732788997,-3.215084262047771,0.3948896742886448,-3.323387794334202,-0.00113758906329252,0.053818833903270955,-0.0013502944662264582,0.0005937328029547984,0.14996010642708965,-0.010434447186049675,-3.206016278433311,0.4200988861370076,-3.321156652741699,-3.212497253570131,0.4171641832373925,-3.328375340660065,0.0,0.0,0.0,0.0,0.0,0.0,0.2519806178871528,4.683966488885234,-0.30826100563006753,0.25783694589366923,4.61427076358631,-0.27665854502601994,0.2771568822015711,4.584312890595992,-0.2959326547134361,0.28325657643675123,4.588445719434552,-0.2889838607117001
60_deg_s,60.0,60.0,0.0,0.0,0.0,5.0,5,0.5623413251903491,100,0.8979120318029111,0.17373215958822158,0.9330698923163118,-2.3230285582513766,0.28842306005775303,-2.404461552908547,0.2770178102975994,0.03389898621163102,0.2765548105591854,0.8974834415570583,0.1766932413639394,0.9357585560180364,-2.3091265696792074,0.3090498283866228,-2.3900910312409627,-2.3210924057419455,0.30325993886726166,-2.4053789502007854,0.0,0.0,0.0,0.0,0.0,0.0,0.2519806178871528,4.683966488885234,-0.30826100563006753,1.149892649690064,4.632457095529021,0.6525443817450087,1.1740465909556745,4.604264628494859,0.6142097419693338,1.1746614242649367,4.605090080103732,0.6183343982166405
60_deg_s,60.0,60.0,0.0,0.0,0.0,10.0,10,0.31622776601683794,100,1.6636232792923762,0.24144907366999893,1.7286304823389096,-1.5573173107619116,0.19605435365848237,-1.6151320433487109,0.5155666855567812,0.01990345502647774,0.5153027584234462,1.6631265506240545,0.24959435596337867,1.724447442598526,-1.5434834606122112,0.21150287383822705,-1.5962332846097196,-1.5559959675127428,0.20531921532846867,-1.6141322175937796,0.0,0.0,0.0,0.0,0.0,0.0,0.2519806178871528,4.683966488885234,-0.30826100563006753,1.915603897179529,4.646485343299438,1.4541799174423116,1.9396897000226707,4.61736878702015,1.4375170462127786,1.9397578624941394,4.618223300137941,1.4377754268520433
60_deg_s,60.0,60.0,0.0,0.0,0.0,20.0,20,0.1,100,2.627581593293122,0.3505620082070417,2.72043220683865,-0.5933589967611657,0.07645260154041977,-0.6172795428826128,0.8155515313968869,0.006284420981746929,0.8151143803118043,2.62088129837146,0.3675417478198136,2.689148464809252,-0.5857287128648054,0.08321205654107575,-0.6056561530951506,-0.5928503495218995,0.07967732682187116,-0.6149128346320158,0.0,0.0,0.0,0.0,0.0,0.0,0.2519806178871528,4.683966488885234,-0.30826100563006753,2.879562211180275,4.662373555126083,2.469098648993112,2.8974444477700763,4.6279963075606005,2.448473298495279,2.9029034804849827,4.633407362180136,2.4532317093129086
60_deg_s,60.0,60.0,0.0,0.0,0.0,inf,inf,0.0,100,3.220940590054288,0.42471185815557827,3.3462009006650524,0.0,0.0,0.0,1.0,0.0,1.0,3.2066100112362657,0.44825419336606237,3.3023840490560135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2519806178871528,4.683966488885234,-0.30826100563006753,3.4729212079414404,4.67140656284576,3.090616419179193,3.483173160634882,4.631078247632456,3.075154153816416,3.495753830006882,4.642186350572516,3.080018313421389
60_deg_s,60.0,60.0,0.0,20.0,1.2,0.0,0,1.0,100,0.016584212310956227,0.4895360687921604,0.013574988820652573,-3.2043563777433315,0.5543706524633149,-3.273092292720999,-0.0027940288365443057,0.19043049317593339,0.0042408468217197725,-25.969576189673905,10.048176918594745,-25.204830938375956,-29.17618620091017,10.02460711796001,-28.473956639973316,-3.2064607308412723,0.5661609808536321,-3.29250965917984,0.0,0.0,0.0,0.0,0.0,0.0,0.2519806178871528,4.683966488885234,-0.30826100563006753,0.26856483019810906,4.515924169298883,-0.3694496250288341,-25.69301304027529,9.285116430085976,-25.031976124084707,0.28929309916560997,4.483150727218273,-0.2634145672317443
60_deg_s,60.0,60.0,0.0,20.0,1.2,5.0,5,0.5623413251903491,100,0.9070066921810276,0.49389401652753523,0.9273197005912923,-2.31393389787326,0.4802668359468509,-2.3585747154309407,0.2748118637716745,0.17606948605515774,0.27840743177455085,-25.65208727836282,10.206336151840814,-25.033976613709605,-28.85869728959909,10.1818789141121,-28.345055009326586,-2.3164633989229597,0.4855866530631863,-2.3617122252359257,0.0,0.0,0.0,0.0,0.0,0.0,0.2519806178871528,4.683966488885234,-0.30826100563006753,1.1589873100681805,4.531301974889706,0.589264558066213,-25.375524128964205,9.404475432397577,-24.75845408873783,1.1792904310839223,4.497846457344475,0.6475672076815329
60_deg_s,60.0,60.0,0.0,20.0,1.2,10.0,10,0.31622776601683794,100,1.6711271943835946,0.5222139185603141,1.7236582093580028,-1.549813395670693,0.43180540529544975,-1.5920067110732554,0.512826475244885,0.16681211737036167,0.517487781563041,-25.480088116912718,10.481277222751052,-25.047280620277654,-28.686698128148983,10.457004209740976,-28.42005177822658,-1.552771740205189,0.43296719647664805,-1.6037578672200223,0.0,0.0,0.0,0.0,0.0,0.0,0.2519806178871528,4.683966488885234,-0.30826100563006753,1.9231078122707475,4.54326926283616,1.416725468663458,-25.2035249675141,9.669936860069608,-24.36798191439256,1.9429820898016932,4.509610856311875,1.4399357791876168
60_deg_s,60.0,60.0,0.0,20.0,1.2,20.0,20,0.1,100,2.632787059036379,0.586241595773369,2.7378277726253097,-0.5881535310179087,0.4001217832446774,-0.6040136196739387,0.8120446452942418,0.15892239661384044,0.8190293822419688,-25.444128391149924,11.082913713923247,-24.76734418200497,-28.65073840238619,11.063143833062302,-28.4096603609175,-0.5917046198879452,0.398679804161968,-0.6180155704798698,0.0,0.0,0.0,0.0,0.0,0.0,0.2519806178871528,4.683966488885234,-0.30826100563006753,2.8847676769235315,4.5570449050329875,2.414462730327941,-25.16756524175131,10.301106298375112,-23.912254266863606,2.904049210118937,4.52350791082129,2.421614987850868
60_deg_s,60.0,60.0,0.0,20.0,1.2,inf,inf,0.0,100,3.2245428062599326,0.6390010656662307,3.367577608189456,0.003602216205645008,0.40168746371251485,0.014348731572937812,0.9959630618968613,0.15602701435545113,1.00437685391756,-25.274465440274135,11.099349495864345,-24.674197903626922,-28.4810754515104,11.079049338352537,-28.233817043408614,-0.0003311665999117258,0.4003959333757892,0.012030089355749313,0.0,0.0,0.0,0.0,0.0,0.0,0.2519806178871528,4.683966488885234,-0.30826100563006753,3.4765234241470853,4.565057042418197,3.056138118795284,-24.99790229087552,10.270561023299763,-23.592847466962056,3.4954226634069703,4.531754342709813,3.0426085791277835
60_deg_s,60.0,60.0,0.0,40.0,2.4,0.0,0,1.0,100,0.012311453467176315,0.8149697576495083,0.03168264662437731,-3.208629136587111,0.8161433328832568,-3.303569791825894,-0.009419368896721316,0.31797901862579964,0.008672741248891183,-26.287625391133595,9.884590384144778,-24.470459363314458,-29.49423540236986,9.879597266684312,-27.67890764734831,-3.2138297186904285,0.7935709136477737,-3.3312160558591937,0.0,0.0,0.0,0.0,0.0,0.0,0.2519806178871528,4.683966488885234,-0.30826100563006753,0.26429207135432914,4.432403565920376,-0.07920127938770899,-26.011062241734976,9.601325875622203,-25.13991127280314,0.28192411131645373,4.404485150848993,-0.23327781685852356
60_deg_s,60.0,60.0,0.0,40.0,2.4,5.0,5,0.5623413251903491,100,0.900271941634402,0.8174146325246886,0.9411518541248708,-2.3206686484198857,0.7693272518556211,-2.389499627911523,0.26753090825136217,0.30534303013933833,0.2803063380735421,-25.802693762690982,9.699364863349555,-24.40262965366698,-29.009303773927247,9.698839937553464,-27.557285154871252,-2.3265753802458393,0.7454142348535795,-2.3823340860892173,0.0,0.0,0.0,0.0,0.0,0.0,0.2519806178871528,4.683966488885234,-0.30826100563006753,1.152252559521555,4.443354959415036,0.7915723670698106,-25.526130613292363,9.446750732714252,-24.223867315752415,1.1691784497610427,4.4157748277530295,0.6768329054614304
60_deg_s,60.0,60.0,0.0,40.0,2.4,10.0,10,0.31622776601683794,100,1.6622574234240155,0.836225972514714,1.7024125324819477,-1.558683166630272,0.7432873829626441,-1.5609649211623464,0.5049820187106989,0.29733334774967723,0.5150212023977218,-25.522628907140483,9.777026200296019,-24.00769610226405,-28.72923891837675,9.782731321408795,-27.224625159509998,-1.5652102071245608,0.7199273607269384,-1.5858220146281585,0.0,0.0,0.0,0.0,0.0,0.0,0.2519806178871528,4.683966488885234,-0.30826100563006753,1.9142380413111684,4.451611898540793,1.4546914344577202,-25.246065757741867,9.481996990670634,-23.603912134253946,1.9305436228823212,4.424565069138892,1.4285007488078123
60_deg_s,60.0,60.0,0.0,40.0,2.4,20.0,20,0.1,100,2.621124043527932,0.8813676725406538,2.6822392100152284,-0.5998165465263555,0.7321633526573567,-0.5850616971933551,0.8034703805154056,0.29084778343534295,0.8175207871096326,-25.253536760765474,10.27393780630943,-23.42178093738444,-28.460146772001742,10.29607583974377,-26.86607420009846,-0.6071243719240428,0.7117141050766792,-0.5974530087494615,0.0,0.0,0.0,0.0,0.0,0.0,0.2519806178871528,4.683966488885234,-0.30826100563006753,2.873104661415085,4.460844805929064,2.4353891441990525,-24.97697361136686,9.98147232479863,-23.242127784100298,2.8886294580828396,4.434697033346603,2.4149819907203174
60_deg_s,60.0,60.0,0.0,40.0,2.4,inf,inf,0.0,100,3.211064987015066,0.9206506116343414,3.2832813923283206,-0.009875603039221454,0.7387401723859187,0.00425744801426009,0.9869191474773398,0.2888067480707107,1.0011846889067033,-24.858293743385698,9.735246991823145,-23.15759395077213,-28.064903754621962,9.74983452089073,-26.675129911231878,-0.017657197208854038,0.7211473656097336,-0.009447230039095478,0.0,0.0,0.0,0.0,0.0,0.0,0.2519806178871528,4.683966488885234,-0.30826100563006753,3.463045604902219,4.466133992820418,3.0882087707802333,-24.58173059398708,9.347662548818757,-23.188109396772916,3.478096632798028,4.440630401276495,3.06516712242628
60_deg_s,60.0,60.0,0.0,80.0,4.8,0.0,0,1.0,100,-0.022533405303681912,1.3466886098572293,-0.08684767519499667,-3.2434739953579697,1.3129267755472804,-3.346483485760465,-0.02763160441082543,0.5248572065911309,-0.025022115625989945,-30.58506940897441,10.265526365776065,-30.15707082734363,-33.79167942021067,10.267926426895075,-33.560645567764965,-3.2633935222499417,1.2497597310434978,-3.358427868798797,0.0,0.0,0.0,0.0,0.0,0.0,0.2519806178871528,4.683966488885234,-0.30826100563006753,0.2294472125834709,4.305113914845795,-0.01627601133418688,-30.30850625957579,9.487620392974964,-29.670221959497738,0.23236030775694055,4.273897820456422,-0.005973570634146885
60_deg_s,60.0,60.0,0.0,80.0,4.8,5.0,5,0.5623413251903491,100,0.8612293715382988,1.3447094567456122,0.8766175952777089,-2.3597112185159888,1.2842993588870117,-2.430143510650441,0.2484725875043655,0.51294356056636,0.2546437020689973,-30.513706393035307,10.876243668125932,-29.498842932016853,-33.72031640427157,10.869944596236357,-32.97095868500911,-2.378945653832809,1.2244789926134572,-2.4694652802353505,0.0,0.0,0.0,0.0,0.0,0.0,0.2519806178871528,4.683966488885234,-0.30826100563006753,1.1132099894254517,4.307945484116568,0.8494234035994943,-30.23714324363669,10.06789381680605,-29.404236323791636,1.1168081761740731,4.277402773178138,0.8613285012359928
60_deg_s,60.0,60.0,0.0,80.0,4.8,10.0,10,0.31622776601683794,100,1.6194640825358069,1.3550892284333007,1.685382212803638,-1.6014765075184807,1.271035446245048,-1.626709011436916,0.48518904031186244,0.5056385909960784,0.505508676531299,-30.257415859519686,11.068409461509551,-29.224509678001112,-33.46402587075595,11.058949862794165,-32.59778414739034,-1.6202758161171402,1.215199492231875,-1.6856482430616444,0.0,0.0,0.0,0.0,0.0,0.0,0.2519806178871528,4.683966488885234,-0.30826100563006753,1.8714447004229597,4.3096384264305305,1.5703924763775872,-29.980852710121066,10.311279023663602,-29.101177105192633,1.8754780138897418,4.279995797801037,1.6244553584367358
60_deg_s,60.0,60.0,0.0,80.0,4.8,20.0,20,0.1,100,2.573296736125181,1.3844088312591571,2.712856711628162,-0.6476438539291067,1.2703477495130933,-0.6665385795801493,0.7827131317749043,0.5003069080440562,0.8017770252469838,-29.748026529658556,10.715565045169015,-29.02418107176328,-32.954636540894825,10.706558046787302,-32.39080511219942,-0.6660532341968083,1.2207283110297549,-0.7022735667177349,0.0,0.0,0.0,0.0,0.0,0.0,0.2519806178871528,4.683966488885234,-0.30826100563006753,2.825277354012334,4.311083461562907,2.5069815688721393,-29.47146338025994,9.813815968426008,-28.766547625376035,2.829700595810074,4.282868809083728,2.56357939461744
60_deg_s,60.0,60.0,0.0,80.0,4.8,inf,inf,0.0,100,3.159905798370751,1.4117031778133533,3.2926389802093228,-0.061034791683536774,1.2794483133893892,-0.042621784202996116,0.965532107513517,0.49919707169471766,0.9864790874899524,-29.684997879085206,11.073821558923761,-29.13037201094746,-32.891607890321474,11.060640551990142,-32.29278229367792,-0.07927445020780305,1.2341682158978002,-0.0717680583851168,0.0,0.0,0.0,0.0,0.0,0.0,0.2519806178871528,4.683966488885234,-0.30826100563006753,3.4118864162579037,4.311815385378228,3.120154519553245,-29.40843472968659,10.22475027915818,-28.449497369681986,3.416479379799079,4.28459362857075,3.130698595411646
60_deg_s,60.0,60.0,0.0,120.0,7.2,0.0,0,1.0,100,-0.0843567018935494,1.7667650872817429,-0.041966181602342445,-3.305297291947837,1.698688800058413,-3.3552162936325445,-0.05631424733399311,0.6813404667066835,-0.013142834299337275,-32.792236546189685,9.727291927560879,-33.05714830583585,-35.998846557425956,9.744888118493861,-36.554461742732215,-3.314191557542866,1.6426073886868189,-3.3331480676428367,0.0,0.0,0.0,0.0,0.0,0.0,0.2519806178871528,4.683966488885234,-0.30826100563006753,0.16762391599360343,4.202370988310001,-0.060416634678000264,-32.51567339679107,9.468182436971095,-33.24965866727128,0.18156227246401602,4.155295312697736,-0.07422684987370846
60_deg_s,60.0,60.0,0.0,120.0,7.2,5.0,5,0.5623413251903491,100,0.8011991853662811,1.7716922233690464,0.8711270113261036,-2.4197414046880064,1.6867626980713244,-2.4065330127214066,0.22096433136509422,0.6707475025938296,0.2718596795706103,-32.084023697337415,9.329134423392036,-32.88916333606572,-35.29063370857368,9.346130486462634,-36.42589610332989,-2.42900189004748,1.6340221552184557,-2.4245559574383817,0.0,0.0,0.0,0.0,0.0,0.0,0.2519806178871528,4.683966488885234,-0.30826100563006753,1.0531798032534339,4.2015738644524,0.8655086067421398,-31.807460547938796,8.888316260547446,-33.230592216448315,1.0667519399594019,4.156906673060806,0.8844855643136296
60_deg_s,60.0,60.0,0.0,120.0,7.2,10.0,10,0.31622776601683794,100,1.5608222737350466,1.7857230666697468,1.6537322782007107,-1.660118316319241,1.6861800265759284,-1.561418354619057,0.458667297018439,0.6646024011317495,0.5169133125991059,-31.810956844019103,9.395953361240581,-32.7312239071571,-35.01756685525537,9.415695419168708,-36.048785950655315,-1.6697837971840466,1.6369203200829823,-1.6461054236227186,0.0,0.0,0.0,0.0,0.0,0.0,0.2519806178871528,4.683966488885234,-0.30826100563006753,1.8128028916221994,4.200387568849987,1.6587467554623645,-31.534393694620483,8.891972106787653,-32.35758971537086,1.8259700328228354,4.157959277352982,1.6881758490578296
60_deg_s,60.0,60.0,0.0,120.0,7.2,20.0,20,0.1,100,2.51620319458348,1.8165761092168922,2.7101092864826595,-0.7047373954708077,1.698699750326677,-0.5788128586194871,0.7574106748305586,0.6607944863440652,0.8204474285057821,-31.537816181024404,9.476731630731312,-31.969197608360933,-34.74442619226067,9.494801279008627,-35.254331486177385,-0.7149899916434652,1.6544285789777318,-0.6151751752871831,0.0,0.0,0.0,0.0,0.0,0.0,0.2519806178871528,4.683966488885234,-0.30826100563006753,2.7681838124706326,4.1984887781671585,2.6823649188212038,-31.261253031625788,8.933365205155125,-32.19963090124045,2.780763838363417,4.158993039249978,2.693786577468847
60_deg_s,60.0,60.0,0.0,120.0,7.2,inf,inf,0.0,100,3.103651170230045,1.8431201377705737,3.3609824013593412,-0.1172894198242429,1.7141277774552497,0.024522959736881678,0.9409695712474365,0.6606659048395689,1.0090800839642564,-31.268993459184344,9.404265075593418,-31.857721641139683,-34.47560347042061,9.421818673665275,-35.16455402492377,-0.1279303297513245,1.6731702872080916,-0.007366962285038137,0.0,0.0,0.0,0.0,0.0,0.0,0.2519806178871528,4.683966488885234,-0.30826100563006753,3.3556317881171975,4.197302489680756,3.319234723229313,-30.99243030978573,8.774777053693898,-32.06600278409487,3.3678235002555574,4.159633797916816,3.3319937311416616
60_deg_s,60.0,60.0,0.0,160.0,9.6,0.0,0,1.0,100,-0.1408313082507726,2.1528445237465736,0.013696028283150863,-3.36177189830506,2.051767168933554,-3.2506974352785036,-0.08630026502931953,0.8237624305839947,0.005169494725982127,-33.3692940132407,10.062843527497543,-33.497811017352404,-36.57590402447696,10.015030331392545,-36.74277243062612,-3.387829272493066,1.9936924837929135,-3.3212421064145823,0.0,0.0,0.0,0.0,0.0,0.0,0.2519806178871528,4.683966488885234,-0.30826100563006753,0.11114930963638023,4.0980986100529835,-0.06312605962482593,-33.092730863842085,9.49745485678311,-33.43926774788386,0.10792455751381635,4.0848971898946065,0.00754855515814723
