session_id,host_monotonic_timestamp_ns,receive_interval_ms,packet_loss_count,device_timestamp_ms,seq,packet_format,packet_version,flags,ax_m_s2,ay_m_s2,az_m_s2,gx_rad_s,gy_rad_s,gz_rad_s,qw,qx,qy,qz,yaw_deg,calibrated_yaw_deg,sigma_deg,bmax_db,audio_frame_index,calibration_state,run_id,run_type,position_index,reference_angle_commanded_deg,reference_angle_normalized_deg,is_closure_measurement,segment_kind,segment_phase,include_in_analysis,segment_elapsed_s,operator_event
20260716_211257,15998070601500,120.169,3,11223843,921320,telemetry_v1,1,0,-0.10534799844026566,-1.6472610235214233,9.668081283569336,0.0010649999603629112,-0.0021299999207258224,0.0010649999603629112,0.458342581987381,-0.044222842901945114,-0.07133851200342178,0.8848034739494324,125.16832733154297,121.5289618495208,,,,0,drift_after,drift_after,0,0,0,false,drift_after,stationary,true,0.807854,drift_after
20260716_211257,15998139867200,69.2657,1,11223867,921322,telemetry_v1,1,0,-0.11971300095319748,-1.6496549844741821,9.670475006103516,0.0,-0.0021299999207258224,0.0010649999603629112,0.45834195613861084,-0.04416491091251373,-0.07196450233459473,0.8847561478614807,125.16880798339844,121.53322146328088,,,,0,drift_after,drift_after,0,0,0,false,drift_after,stationary,true,0.8771197,drift_after
20260716_211257,15998170091300,30.2241,1,11223892,921324,telemetry_v1,1,0,-0.12210799753665924,-1.6472610235214233,9.682445526123047,0.0,-0.0031950001139193773,0.0,0.4583336412906647,-0.044124163687229156,-0.07201424241065979,0.8847584128379822,125.17031860351562,121.53538961139826,,,,0,drift_after,drift_after,0,0,0,false,drift_after,stationary,true,0.9073438,drift_after
20260716_211257,15998198921100,28.8298,5,11224024,921330,telemetry_v1,1,0,-0.2106959968805313,-1.6400779485702515,9.749485969543457,0.0010649999603629112,-0.0010649999603629112,0.0,0.4582776725292206,-0.04385935887694359,-0.069816954433918,0.8849765658378601,125.18157958984375,121.53792071623162,,,,0,drift_after,drift_after,0,0,0,false,drift_after,stationary,true,0.9361736,drift_after
20260716_211257,15998235956400,37.0353,1,11224049,921332,telemetry_v1,1,0,0.0143649997189641,-1.5490950345993042,9.706389427185059,0.0010649999603629112,-0.0021299999207258224,0.0010649999603629112,0.4582744538784027,-0.04376610368490219,-0.06960060447454453,0.8849998712539673,125.18315124511719,121.53930415547757,,,,0,drift_after,drift_after,0,0,0,false,drift_after,stationary,true,0.9732089,drift_after
20260716_211257,15998250326400,14.37,1,11224073,921334,telemetry_v1,1,0,0.019153999164700508,-1.7190890312194824,9.610617637634277,0.0,-0.0031950001139193773,0.0010649999603629112,0.45829832553863525,-0.04332893714308739,-0.07017453014850616,0.8849637508392334,125.18474578857422,121.54818481321368,,,,0,drift_after,drift_after,0,0,0,false,drift_after,stationary,true,0.9875789,drift_after
20260716_211257,15998252529400,2.203,1,11224097,921336,telemetry_v1,1,0,-0.21309000253677368,-1.635288953781128,9.680051803588867,0.0031950001139193773,-0.0010649999603629112,0.0,0.45824533700942993,-0.04388254135847092,-0.07033102214336395,0.8849515318870544,125.18522644042969,121.54396079323854,,,,0,drift_after,drift_after,0,0,0,false,drift_after,stationary,true,0.9897819,drift_after
20260716_211257,15998273014900,20.4855,1,11224122,921338,telemetry_v1,1,0,-0.04070200026035309,-1.5371240377426147,9.692024230957031,0.0,-0.0021299999207258224,0.0010649999603629112,0.4582938551902771,-0.04313935711979866,-0.07010262459516525,0.8849810361862183,125.1874771118164,121.55242800577724,,,,0,drift_after,drift_after,0,0,0,false,drift_after,stationary,true,1.0102674,drift_after
20260716_211257,15998296948100,23.9332,1,11224146,921340,telemetry_v1,1,0,-0.21309000253677368,-1.656838059425354,9.660898208618164,-0.0010649999603629112,-0.0021299999207258224,0.0010649999603629112,0.4582846760749817,-0.04317151755094528,-0.07028375566005707,0.8849698305130005,125.18821716308594,121.55377383940716,,,,0,drift_after,drift_after,0,0,0,false,drift_after,stationary,true,1.0342006,drift_after
20260716_211257,15998379217400,82.2693,1,11224170,921342,telemetry_v1,1,0,-0.13168500363826752,-1.7095119953155518,9.653715133666992,0.0,-0.0010649999603629112,0.0021299999207258224,0.45825421810150146,-0.043358214199543,-0.07092884182929993,0.8849250078201294,125.18974304199219,121.55675677243505,,,,0,drift_after,drift_after,0,0,0,false,drift_after,stationary,true,1.1164699,drift_after
20260716_211257,15998415667700,36.4503,5,11224304,921348,telemetry_v1,1,0,-0.1029530018568039,-1.635288953781128,9.687234878540039,0.0,-0.0031950001139193773,0.0010649999603629112,0.45819756388664246,-0.04300294816493988,-0.07165669649839401,0.8849130868911743,125.20075988769531,121.57499853683444,,,,0,drift_after,drift_after,0,0,0,false,drift_after,stationary,true,1.1529202,drift_after
20260716_211257,15998423312200,7.6445,1,11224328,921350,telemetry_v1,1,0,-0.13886700570583344,-1.6759920120239258,9.689628601074219,-0.0010649999603629112,-0.0021299999207258224,0.0,0.4581970274448395,-0.04298745095729828,-0.07188484072685242,0.8848956227302551,125.20092010498047,121.57648515194768,,,,0,drift_after,drift_after,0,0,0,false,drift_after,stationary,true,1.1605647,drift_after
20260716_211257,15998431124500,7.8123,1,11224353,921352,telemetry_v1,1,0,-0.1268959939479828,-1.6640199422836304,9.658503532409668,0.0010649999603629112,-0.0021299999207258224,-0.0010649999603629112,0.45815223455429077,-0.043574992567300797,-0.07226637005805969,0.8848589062690735,125.19981384277344,121.57152248927352,,,,0,drift_after,drift_after,0,0,0,false,drift_after,stationary,true,1.168377,drift_after
20260716_211257,15998454484700,23.3602,1,11224377,921354,telemetry_v1,1,0,-0.1029530018568039,-1.6041640043258667,9.680051803588867,0.0010649999603629112,-0.0021299999207258224,0.0010649999603629112,0.4581773579120636,-0.043091483414173126,-0.07210740447044373,0.8848825693130493,125.20216369628906,121.5778515392975,,,,0,drift_after,drift_after,0,0,0,false,drift_after,stationary,true,1.1917372,drift_after
20260716_211257,15998468177200,13.6925,1,11224401,921356,telemetry_v1,1,0,-0.12450200319290161,-1.6209230422973633,9.68484115600586,0.0010649999603629112,-0.0021299999207258224,0.0021299999207258224,0.45811912417411804,-0.043435659259557724,-0.0715307742357254,0.8849427700042725,125.20598602294922,121.5752462699663,,,,0,drift_after,drift_after,0,0,0,false,drift_after,stationary,true,1.2054297,drift_after
20260716_211257,15998484994500,16.8173,3,11224480,921360,telemetry_v1,1,0,-0.11492499709129333,-1.6376830339431763,9.694417953491211,0.0,-0.0021299999207258224,0.0010649999603629112,0.45805639028549194,-0.04356088116765022,-0.07117859274148941,0.8849974274635315,125.21277618408203,121.57894396455897,,,,0,drift_after,drift_after,0,0,0,false,drift_after,stationary,true,1.222247,drift_after
20260716_211257,15998499212300,14.2178,1,11224504,921362,telemetry_v1,1,0,-0.12210799753665924,-1.6640199422836304,9.660898208618164,-0.0010649999603629112,-0.0021299999207258224,0.0021299999207258224,0.4580099582672119,-0.04385720193386078,-0.07184471935033798,0.8849530816078186,125.21507263183594,121.5817122827246,,,,0,drift_after,drift_after,0,0,0,false,drift_after,stationary,true,1.2364648,drift_after
20260716_211257,15998581982000,82.7697,1,11224529,921364,telemetry_v1,1,0,-0.1340789943933487,-1.6592320203781128,9.675264358520508,0.0,-0.0010649999603629112,0.0010649999603629112,0.4579390287399292,-0.04449213296175003,-0.07209354639053345,0.8849377632141113,125.21676635742188,121.57835256474208,,,,0,drift_after,drift_after,0,0,0,false,drift_after,stationary,true,1.3192345,drift_after
20260716_211257,15998611859700,29.8777,1,11224553,921366,telemetry_v1,1,0,-0.1173190027475357,-1.6448659896850586,9.689628601074219,0.0010649999603629112,-0.0010649999603629112,0.0010649999603629112,0.4579773545265198,-0.043850481510162354,-0.07177726179361343,0.8849756121635437,125.2193603515625,121.58570110751246,,,,0,drift_after,drift_after,0,0,0,false,drift_after,stationary,true,1.3491122,drift_after
20260716_211257,15998634081400,22.2217,1,11224577,921368,telemetry_v1,1,0,-0.13647300004959106,-1.635288953781128,9.680051803588867,0.0,-0.0021299999207258224,0.0010649999603629112,0.4579203724861145,-0.04434056207537651,-0.07152552902698517,0.8850011229515076,125.22117614746094,121.58133371002229,,,,0,drift_after,drift_after,0,0,0,false,drift_after,stationary,true,1.3713339,drift_after
20260716_211257,15998641370600,7.2892,1,11224602,921370,telemetry_v1,1,0,-0.11253000050783157,-1.6496549844741821,9.670475006103516,0.0,-0.0021299999207258224,0.0,0.45794999599456787,-0.04399176687002182,-0.07217679917812347,0.8849503397941589,125.22108459472656,121.58806812946261,,,,0,drift_after,drift_after,0,0,0,false,drift_after,stationary,true,1.3786231,drift_after
20260716_211257,15998657109700,15.7391,5,11224735,921376,telemetry_v1,1,0,-0.11971300095319748,-1.6376830339431763,9.670475006103516,0.0,-0.0010649999603629112,0.0010649999603629112,0.45785394310951233,-0.04396533593535423,-0.07165580987930298,0.8850436806678772,125.23397827148438,121.59846711455673,,,,0,drift_after,drift_after,0,0,0,false,drift_after,stationary,true,1.3943622,drift_after
20260716_211257,15998731743600,74.6339,3,11224814,921380,telemetry_v1,1,0,-0.1101360023021698,-1.6448659896850586,9.706389427185059,0.0,-0.0010649999603629112,0.0,0.45783060789108276,-0.04355833679437637,-0.07106028497219086,0.8851237893104553,125.24187469482422,121.6073230832498,,,,0,drift_after,drift_after,0,0,0,false,drift_after,stationary,true,1.4689961,drift_after
20260716_211257,15998745530200,13.7866,1,11224838,921382,telemetry_v1,1,0,-0.10534799844026566,-1.635288953781128,9.672868728637695,0.0,-0.0010649999603629112,0.0,0.45782235264778137,-0.0435873344540596,-0.0714748203754425,0.8850933313369751,125.242431640625,121.60971942083542,,,,0,drift_after,drift_after,0,0,0,false,drift_after,stationary,true,1.4827827,drift_after
20260716_211257,15998747327900,1.7977,1,11224862,921384,telemetry_v1,1,0,-0.12450200319290161,-1.6616259813308716,9.675264358520508,0.0,-0.0021299999207258224,0.0010649999603629112,0.45776253938674927,-0.044143687933683395,-0.07190469652414322,0.8850618600845337,125.2435531616211,121.60751067758177,,,,0,drift_after,drift_after,0,0,0,false,drift_after,stationary,true,1.4845804,drift_after
20260716_211257,15998761556600,14.2287,1,11224887,921386,telemetry_v1,1,0,-0.11492499709129333,-1.6448659896850586,9.66568660736084,0.0,-0.0010649999603629112,0.0010649999603629112,0.45776838064193726,-0.04399385675787926,-0.07219331711530685,0.8850428462028503,125.24440002441406,121.61133238164825,,,,0,drift_after,drift_after,0,0,0,false,drift_after,stationary,true,1.4988091,drift_after
20260716_211257,15998769501500,7.9449,1,11224911,921388,telemetry_v1,1,0,-0.12450200319290161,-1.6472610235214233,9.675264358520508,0.0,-0.0021299999207258224,0.0010649999603629112,0.4577083885669708,-0.04451390355825424,-0.07187587767839432,0.885073721408844,125.24626159667969,121.60636685676879,,,,0,drift_after,drift_after,0,0,0,false,drift_after,stationary,true,1.506754,drift_after
20260716_211257,15998798630900,29.1294,1,11224935,921390,telemetry_v1,1,0,-0.1101360023021698,-1.6448659896850586,9.677658081054688,0.0010649999603629112,-0.0010649999603629112,0.0010649999603629112,0.45769819617271423,-0.04446937516331673,-0.0720137432217598,0.8850700259208679,125.2480239868164,121.60927060827267,,,,0,drift_after,drift_after,0,0,0,false,drift_after,stationary,true,1.5358834,drift_after
20260716_211257,15998806413700,7.7828,1,11224960,921392,telemetry_v1,1,0,-0.11253000050783157,-1.6664149761199951,9.687234878540039,0.0010649999603629112,-0.0010649999603629112,0.0,0.45768094062805176,-0.04452154412865639,-0.0725100189447403,0.8850358128547668,125.2494125366211,121.61268117815469,,,,0,drift_after,drift_after,0,0,0,false,drift_after,stationary,true,1.5436662,drift_after
20260716_211257,15998828340300,21.9266,1,11224984,921394,telemetry_v1,1,0,-0.12450200319290161,-1.6496549844741821,9.675264358520508,0.0,-0.0031950001139193773,0.0021299999207258224,0.4576745629310608,-0.044371090829372406,-0.07200241833925247,0.8850880265235901,125.25220489501953,121.61434545808676,,,,0,drift_after,drift_after,0,0,0,false,drift_after,stationary,true,1.5655928,drift_after
20260716_211257,15998843287400,14.9471,3,11225063,921398,telemetry_v1,1,0,-0.11492499709129333,-1.6257120370864868,9.701601028442383,0.0,0.0010649999603629112,-0.0021299999207258224,0.4576576054096222,-0.044673651456832886,-0.07270008325576782,0.8850246667861938,125.25056457519531,121.61328398189626,,,,0,drift_after,drift_after,0,0,0,false,drift_after,stationary,true,1.5805399,drift_after
20260716_211257,15998873967100,30.6797,1,11225087,921400,telemetry_v1,1,0,-0.11492499709129333,-1.656838059425354,9.672868728637695,-0.0010649999603629112,-0.0021299999207258224,0.0,0.45771053433418274,-0.044007107615470886,-0.07257399708032608,0.8850409984588623,125.25151824951172,121.62024655030321,,,,0,drift_after,drift_after,0,0,0,false,drift_after,stationary,true,1.6112196,drift_after
20260716_211257,15998881688700,7.7216,1,11225112,921402,telemetry_v1,1,0,-0.11253000050783157,-1.6592320203781128,9.677658081054688,0.0010649999603629112,-0.0031950001139193773,0.0021299999207258224,0.4576760530471802,-0.04407140985131264,-0.07261127233505249,0.8850526213645935,125.25520324707031,121.62345616598259,,,,0,drift_after,drift_after,0,0,0,false,drift_after,stationary,true,1.6189412,drift_after
20260716_211257,15998896248000,14.5593,1,11225136,921404,telemetry_v1,1,0,-0.11971300095319748,-1.6424720287322998,9.663291931152344,0.0,-0.0010649999603629112,0.0010649999603629112,0.4576801657676697,-0.04390355572104454,-0.07215669006109238,0.8850958943367004,125.25679016113281,121.62437321837763,,,,0,drift_after,drift_after,0,0,0,false,drift_after,stationary,true,1.6335005,drift_after
20260716_211257,15998903711000,7.463,1,11225160,921406,telemetry_v1,1,0,-0.10534799844026566,-1.635288953781128,9.680051803588867,0.0010649999603629112,-0.0010649999603629112,0.0010649999603629112,0.45772549510002136,-0.043242380023002625,-0.07182668149471283,0.8851318955421448,125.25865936279297,121.63112353077125,,,,0,drift_after,drift_after,0,0,0,false,drift_after,stationary,true,1.6409635,drift_after
20260716_211257,15998918687200,14.9762,1,11225185,921408,telemetry_v1,1,0,-0.11492499709129333,-1.6544430255889893,9.689628601074219,0.0,-0.0021299999207258224,0.0,0.45768237113952637,-0.043718915432691574,-0.07193198055028915,0.8851221799850464,125.25872039794922,121.62697685941245,,,,0,drift_after,drift_after,0,0,0,false,drift_after,stationary,true,1.6559397,drift_after
20260716_211257,15998926064400,7.3772,1,11225209,921410,telemetry_v1,1,0,-0.09816499799489975,-1.6472610235214233,9.668081283569336,0.0,-0.0010649999603629112,-0.0010649999603629112,0.45768189430236816,-0.0436219647526741,-0.07189560681581497,0.8851301670074463,125.25990295410156,121.62893580482547,,,,0,drift_after,drift_after,0,0,0,false,drift_after,stationary,true,1.6633169,drift_after
