session_id,host_monotonic_timestamp_ns,receive_interval_ms,packet_loss_count,device_timestamp_ms,seq,packet_format,packet_version,flags,ax_m_s2,ay_m_s2,az_m_s2,gx_rad_s,gy_rad_s,gz_rad_s,qw,qx,qy,qz,yaw_deg,calibrated_yaw_deg,sigma_deg,bmax_db,audio_frame_index,calibration_state,run_id,run_type,position_index,reference_angle_commanded_deg,reference_angle_normalized_deg,is_closure_measurement,segment_kind,segment_phase,include_in_analysis,segment_elapsed_s,operator_event
20260716_211257,13788825822300,22.3831,1,9015383,743672,telemetry_v1,1,0,-0.11971300095319748,-1.6496549844741821,9.656108856201172,0.0010649999603629112,-0.0010649999603629112,0.0010649999603629112,0.9957720041275024,-0.08438420295715332,0.002892113523557782,0.03618200123310089,4.104454517364502,0.21304115094297932,,,,0,drift_before,drift_before,0,0,0,false,drift_before,stationary,true,4.4986335,drift_before
20260716_211257,13788847987600,22.1653,1,9015407,743674,telemetry_v1,1,0,-0.11492499709129333,-1.6328949928283691,9.653715133666992,0.0,-0.0021299999207258224,0.0010649999603629112,0.9957755208015442,-0.08433227241039276,0.002980964258313179,0.036199409514665604,4.105626106262207,0.21588229686152827,,,,0,drift_before,drift_before,0,0,0,false,drift_before,stationary,true,4.5207988,drift_before
20260716_211257,13788878065500,30.0779,1,9015432,743676,telemetry_v1,1,0,-0.10774199664592743,-1.656838059425354,9.677658081054688,0.0010649999603629112,-0.0010649999603629112,-0.0010649999603629112,0.9957442283630371,-0.08473856747150421,0.002452538348734379,0.03614935278892517,4.1047258377075195,0.2051184771926039,,,,0,drift_before,drift_before,0,0,0,false,drift_before,stationary,true,4.5508767,drift_before
20260716_211257,13788916028400,37.9629,1,9015456,743678,telemetry_v1,1,0,-0.10534799844026566,-1.6400779485702515,9.675264358520508,0.0,-0.0021299999207258224,0.0021299999207258224,0.9957700967788696,-0.08441439270973206,0.0025999522767961025,0.036185964941978455,4.107696056365967,0.21069345962099925,,,,0,drift_before,drift_before,0,0,0,false,drift_before,stationary,true,4.5888396,drift_before
20260716_211257,13788937641300,21.6129,1,9015480,743680,telemetry_v1,1,0,-0.1101360023021698,-1.6281059980392456,9.68484115600586,0.0021299999207258224,-0.0021299999207258224,0.0,0.9958317279815674,-0.08367469161748886,0.0026366431266069412,0.03620441257953644,4.1099324226379395,0.21311809134789156,,,,0,drift_before,drift_before,0,0,0,false,drift_before,stationary,true,4.6104525,drift_before
20260716_211257,13788954760300,17.119,1,9015505,743682,telemetry_v1,1,0,-0.12928999960422516,-1.6257120370864868,9.689628601074219,0.0010649999603629112,-0.0021299999207258224,0.0,0.9958428740501404,-0.08349758386611938,0.003226054599508643,0.036259036511182785,4.110684871673584,0.22506466216524437,,,,0,drift_before,drift_before,0,0,0,false,drift_before,stationary,true,4.6275715,drift_before
20260716_211257,13788975543400,20.7831,1,9015529,743684,telemetry_v1,1,0,-0.10534799844026566,-1.635288953781128,9.672868728637695,0.0010649999603629112,-0.0021299999207258224,0.0,0.9958255887031555,-0.08374951779842377,0.002582350978627801,0.03620560094714165,4.110537052154541,0.21273275005618322,,,,0,drift_before,drift_before,0,0,0,false,drift_before,stationary,true,4.6483546,drift_before
20260716_211257,13788998323600,22.7802,1,9015554,743686,telemetry_v1,1,0,-0.10774199664592743,-1.6496549844741821,9.660898208618164,-0.0010649999603629112,-0.0021299999207258224,0.0010649999603629112,0.995794415473938,-0.08413315564393997,0.0022829819936305285,0.03619498014450073,4.111947059631348,0.20866105216181308,,,,0,drift_before,drift_before,0,0,0,false,drift_before,stationary,true,4.6711348,drift_before
20260716_211257,13789020735600,22.412,1,9015578,743688,telemetry_v1,1,0,-0.1173190027475357,-1.6424720287322998,9.675264358520508,0.0010649999603629112,-0.0021299999207258224,0.0,0.9957841038703918,-0.08421965688467026,0.002781164599582553,0.03624085709452629,4.112356185913086,0.2186971334863819,,,,0,drift_before,drift_before,0,0,0,false,drift_before,stationary,true,4.6935468,drift_before
20260716_211257,13789064483500,43.7479,1,9015603,743690,telemetry_v1,1,0,-0.12928999960422516,-1.6376830339431763,9.675264358520508,0.0,-0.0010649999603629112,0.0,0.9958024621009827,-0.08394724875688553,0.003453850746154785,0.036309413611888885,4.113942623138428,0.2330106186265635,,,,0,drift_before,drift_before,0,0,0,false,drift_before,stationary,true,4.7372947,drift_before
