trajectory,angular_velocity_deg_s,sigma_deg,orientation_delay_ms,angular_velocity_delay_deg,pair_count,tir_improvement_db_mean,tir_improvement_db_sd,tir_improvement_db_median,tir_loss_vs_zero_delay_db_mean,tir_loss_vs_zero_delay_db_sd,tir_loss_vs_zero_delay_db_median,si_sdr_improvement_db_mean,si_sdr_improvement_db_sd,si_sdr_improvement_db_median,si_sdr_loss_vs_zero_delay_db_mean,si_sdr_loss_vs_zero_delay_db_sd,si_sdr_loss_vs_zero_delay_db_median,gain_error_rms_db_mean,gain_error_rms_db_sd,gain_error_rms_db_median,gain_error_peak_abs_db_mean,gain_error_peak_abs_db_sd,gain_error_peak_abs_db_median,transition_time_ms_mean,transition_time_ms_sd,transition_time_ms_median,transition_delay_vs_zero_ms_mean,transition_delay_vs_zero_ms_sd,transition_delay_vs_zero_ms_median
120_deg_s,120.0,20.0,160.0,19.2,10,7.628973587416924,0.7088603957423275,7.399807100242226,-1.8581912476052738,0.6264577609967047,-2.075064501357498,7.673865346514813,0.7669918114952864,7.41187527757357,-1.8599560598649765,0.6209641616736288,-2.079532416163917,1.7310001781457538,0.0,1.7310001781457538,7.953862615169945,0.0,7.953862615169945,280.0,0.0,280.0,159.9999999999999,0.0,159.9999999999999
120_deg_s,120.0,20.0,200.0,24.0,10,6.8868209832064515,0.8775858634197151,6.518579101470025,-2.600343851815746,0.8060350460657763,-2.8699501522976245,6.930976049362234,0.937690404789639,6.511760074701979,-2.6028453570175554,0.7989448106142211,-2.8773098711203655,2.0580647955705795,0.0,2.0580647955705795,8.815821538035328,0.0,8.815821538035328,320.00000000000006,0.0,320.00000000000006,199.99999999999994,0.0,199.99999999999994
120_deg_s,120.0,30.0,0.0,0.0,10,8.225815893075694,0.17610365715212267,8.186817747690455,0.0,0.0,0.0,8.27141342055698,0.23570099655307936,8.184918897755495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.9999999999999,0.0,129.9999999999999,0.0,0.0,0.0
120_deg_s,120.0,30.0,20.0,2.4,10,8.0775633569115,0.2316628221829093,8.016668289819917,-0.14825253616419296,0.057680560411696266,-0.17637419303320812,8.122900985860653,0.2895046891905105,8.014780358761847,-0.14851243469632625,0.05748264981699247,-0.17632336069670274,0.19257362152060647,0.0,0.19257362152060647,0.9071270202208108,0.0,0.9071270202208108,149.99999999999991,0.0,149.99999999999991,20.00000000000003,0.0,20.00000000000003
120_deg_s,120.0,30.0,40.0,4.8,10,7.903888792384138,0.29436780959812625,7.8024842965426835,-0.3219271006915557,0.12394217169128686,-0.3830206611000233,7.948931950286451,0.3516681620526474,7.812605498805629,-0.322481470270529,0.12349723769662263,-0.38332014842574313,0.38348730121768787,0.0,0.38348730121768787,1.7984149632527773,0.0,1.7984149632527773,169.99999999999994,0.0,169.99999999999994,40.00000000000006,0.0,40.00000000000006
120_deg_s,120.0,30.0,80.0,9.6,10,7.489856737312076,0.4333535473856216,7.27496986313835,-0.7359591557636176,0.2715493642290469,-0.8303650834560927,7.534218091391764,0.4914691610437584,7.316060605453558,-0.7371953291652165,0.2703871779748915,-0.8327427726842873,0.7542377302342754,0.0,0.7542377302342754,3.475174039543263,0.0,3.475174039543263,209.99999999999997,0.0,209.99999999999997,80.00000000000009,0.0,80.00000000000009
120_deg_s,120.0,30.0,120.0,14.4,10,7.006175385187132,0.570618923685024,6.760906392110038,-1.2196405078885624,0.4179321175416512,-1.353607937751713,7.049608022482174,0.6309269157791282,6.788200885786576,-1.2218053980748056,0.4154644865655173,-1.354732071705353,1.1021461568786184,0.0,1.1021461568786184,4.933570384584653,0.0,4.933570384584653,250.0,0.0,250.0,120.00000000000011,0.0,120.00000000000011
120_deg_s,120.0,30.0,160.0,19.2,10,6.454453799003023,0.7153072814731105,6.163850368312076,-1.7713620940726709,0.5784725159702606,-1.9980675759405488,6.496480308782493,0.7767444316071678,6.190525953000873,-1.7749331117744878,0.5738993627132121,-2.0004270201838987,1.4213060935641577,0.0,1.4213060935641577,6.120175678659937,0.0,6.120175678659937,290.00000000000006,0.0,290.00000000000006,160.00000000000017,0.0,160.00000000000017
120_deg_s,120.0,30.0,200.0,24.0,10,5.811686106632583,0.908194284974199,5.449323466627263,-2.4141297864431115,0.7953215408745221,-2.665190863234488,5.851636154485967,0.9662902932956877,5.4750833877215666,-2.4197772660710126,0.7880500769436387,-2.667849569770362,1.7101134711824568,0.0,1.7101134711824568,7.039908646420356,0.0,7.039908646420356,330.00000000000006,0.0,330.00000000000006,200.00000000000017,0.0,200.00000000000017
120_deg_s,120.0,45.0,0.0,0.0,10,5.577868716369673,0.1303712320663955,5.527256578473604,0.0,0.0,0.0,5.615085536384751,0.18045187444968425,5.552907180657216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.99999999999991,0.0,149.99999999999991,0.0,0.0,0.0
