pair_id,source_a_sample_id,source_b_sample_id,trajectory,angular_velocity_deg_s,sigma_deg,orientation_delay_ms,angular_velocity_delay_deg,tir_improvement_db,tir_loss_vs_zero_delay_db,si_sdr_improvement_db,si_sdr_loss_vs_zero_delay_db,gain_error_rms_db,gain_error_peak_abs_db,transition_time_ms,transition_delay_vs_zero_ms,ideal_tir_improvement_db,input_tir_db,output_tir_db,input_si_sdr_db,output_si_sdr_db
pair_01,LSDEV_0184,LSDEV_0196,30_deg_s,30.0,20.0,80.0,2.4,7.183303733978615,-0.8198597415535112,7.240004815232084,-0.8207104832904282,0.39746543019281155,1.289982802654552,529.9999999999998,79.9999999999996,8.003163475532126,-0.3254545423178075,6.857849191660807,-0.4230622901931889,6.816942525038895
pair_01,LSDEV_0184,LSDEV_0196,30_deg_s,30.0,20.0,120.0,3.6,6.6656248832036304,-1.337538592328496,6.7220198334096,-1.3386954651129122,0.594522656034699,1.9236101929663851,569.9999999999999,119.99999999999972,8.003163475532126,-0.3254545423178075,6.340170340885823,-0.4230622901931889,6.298957543216411
pair_01,LSDEV_0184,LSDEV_0196,30_deg_s,30.0,20.0,160.0,4.8,6.068364219940353,-1.9347992555917735,6.12447231917156,-1.9362429793509524,0.7896113554688008,2.543884753956143,609.9999999999999,159.99999999999972,8.003163475532126,-0.3254545423178075,5.742909677622546,-0.4230622901931889,5.701410028978371
pair_01,LSDEV_0184,LSDEV_0196,30_deg_s,30.0,20.0,200.0,6.0,5.389964287320723,-2.6131991882114036,5.445745650883876,-2.6149696476386364,0.982143477920009,3.146816780460328,649.9999999999999,199.99999999999972,8.003163475532126,-0.3254545423178075,5.0645097450029155,-0.4230622901931889,5.022683360690687
pair_01,LSDEV_0184,LSDEV_0196,30_deg_s,30.0,30.0,0.0,0.0,5.833245947789763,0.0,5.888794466823305,0.0,0.0,0.0,500.0,0.0,5.833245947789763,-0.3254545423178075,5.507791405471955,-0.4230622901931889,5.465732176630116
pair_01,LSDEV_0184,LSDEV_0196,30_deg_s,30.0,30.0,20.0,0.6,5.619878298040454,-0.21336764974930933,5.674801643270066,-0.21399282355323912,0.07876855352818667,0.22740718713666386,520.0,20.0,5.833245947789763,-0.3254545423178075,5.2944237557226455,-0.4230622901931889,5.251739353076877
pair_01,LSDEV_0184,LSDEV_0196,30_deg_s,30.0,30.0,40.0,1.2,5.398061337916197,-0.43518460987356633,5.452330319005552,-0.43646414781775356,0.15749416171818773,0.4545636852090036,540.0,40.0,5.833245947789763,-0.3254545423178075,5.072606795598389,-0.4230622901931889,5.029268028812362
pair_01,LSDEV_0184,LSDEV_0196,30_deg_s,30.0,30.0,80.0,2.4,4.929878291245341,-0.9033676565444217,4.982744436677539,-0.9060500301457663,0.3146456779971875,0.9071270202208108,580.0000000000001,80.00000000000011,5.833245947789763,-0.3254545423178075,4.604423748927534,-0.4230622901931889,4.5596821464843496
pair_01,LSDEV_0184,LSDEV_0196,30_deg_s,30.0,30.0,120.0,3.6,4.430605496237872,-1.4026404515518909,4.481926668806205,-1.4068677980171005,0.47111676060219276,1.3557170506463327,620.0000000000001,120.00000000000011,5.833245947789763,-0.3254545423178075,4.105150953920065,-0.4230622901931889,4.058864378613015
pair_01,LSDEV_0184,LSDEV_0196,30_deg_s,30.0,30.0,160.0,4.8,3.9026296996904293,-1.9306162480993336,3.952235076520972,-1.9365593903023326,0.626579180887602,1.7984149632527773,660.0000000000001,160.0000000000001,5.833245947789763,-0.3254545423178075,3.577175157372622,-0.4230622901931889,3.5291727863277833
pair_01,LSDEV_0184,LSDEV_0196,30_deg_s,30.0,30.0,200.0,6.0,3.3487802130973874,-2.4844657346923755,3.396460136272626,-2.492334330550679,0.7807186867014337,2.233381552953821,700.0000000000002,200.00000000000023,5.833245947789763,-0.3254545423178075,3.02332567077958,-0.4230622901931889,2.973397846079437
pair_01,LSDEV_0184,LSDEV_0196,30_deg_s,30.0,45.0,0.0,0.0,3.4255355947486863,0.0,3.4689856623083744,0.0,0.0,0.0,569.9999999999999,0.0,3.4255355947486863,-0.3254545423178075,3.1000810524308786,-0.4230622901931889,3.0459233721151855
pair_01,LSDEV_0184,LSDEV_0196,30_deg_s,30.0,45.0,20.0,0.6,3.2706256605451056,-0.15490993420358068,3.313272583632361,-0.15571307867601325,0.05214278697592324,0.1419865802010296,589.9999999999999,20.0,3.4255355947486863,-0.3254545423178075,2.9451711182272984,-0.4230622901931889,2.8902102934391722
pair_01,LSDEV_0184,LSDEV_0196,30_deg_s,30.0,45.0,40.0,1.2,3.1123663400828843,-0.31316925466580203,3.1541522077551005,-0.31483345455327383,0.1042614195552747,0.2838580131151156,609.9999999999999,40.0,3.4255355947486863,-0.3254545423178075,2.786911797765077,-0.4230622901931889,2.7310899175619117
pair_01,LSDEV_0184,LSDEV_0196,30_deg_s,30.0,45.0,80.0,2.4,2.7869486796185177,-0.6385869151301686,2.8268367853778864,-0.6421488769304879,0.2083300122547043,0.5667963651656951,649.9999999999999,80.0,3.4255355947486863,-0.3254545423178075,2.46149413730071,-0.4230622901931889,2.4037744951846975
pair_01,LSDEV_0184,LSDEV_0196,30_deg_s,30.0,45.0,120.0,3.6,2.4515930691566163,-0.97394252559207,2.4893470140894602,-0.9796386482189141,0.31201510464190646,0.8479034627511153,690.0,120.00000000000011,3.4255355947486863,-0.3254545423178075,2.126138526838809,-0.4230622901931889,2.0662847238962714
pair_01,LSDEV_0184,LSDEV_0196,30_deg_s,30.0,45.0,160.0,4.8,2.108569805655976,-1.3169657890927104,2.1439515486803207,-1.3250341136280537,0.41513024475126753,1.1262837319517116,730.0,160.0000000000001,3.4255355947486863,-0.3254545423178075,1.7831152633381684,-0.4230622901931889,1.7208892584871318
